"gene","padj","logpadj","lfc","direction"
"SMARCA2",9.56894262528773e-09,8.01913604940952,0.138899810161028,"gonad"
"PHB",0.0125294267889781,1.90206879716851,0.138356565998528,"gonad"
"TMEM14C",0.0374600487206713,1.42643166211548,0.138055864825269,"gonad"
"SSB",0.000506375607547196,3.29552722274346,0.13728684420855,"gonad"
"MAN2A1",9.21398663026841e-05,4.03555242225535,0.136877338422782,"gonad"
"PHF20",0.000948212061236627,3.02309452476564,0.136837520490812,"gonad"
"SLC30A7",0.0283704589768265,1.54713363813821,0.136655296880916,"gonad"
"LOC420419",0.0235317117420955,1.62834648025672,0.136543389276626,"gonad"
"JADE3",1.63993177292714e-08,7.78517421979232,0.136476567488084,"gonad"
"POLE3",5.6062910661326e-08,7.25132435838919,0.135464403928233,"gonad"
"PSMB3",0.0464374867234323,1.33313129306097,0.135457180313778,"gonad"
"FOCAD",0.0271076971367975,1.56690737519936,0.135081332363686,"gonad"
"PLAG1",0.0268792600100925,1.57058269164341,0.135077436934715,"gonad"
"DDX5",1.60824649937903e-05,4.79364738524208,0.134661674260081,"gonad"
"FAM174A",0.0257263112959084,1.58962247957571,0.1345872559978,"gonad"
"TMUB1",0.0367102509878752,1.4352126462158,0.133795587750353,"gonad"
"MON1A",1.53935475023302e-06,5.81266128379768,0.133769615793644,"gonad"
"PCGF1",0.013718146076274,1.86270457691258,0.132503063583074,"gonad"
"GSPT1",0.000664312772288997,3.17762739759411,0.131661935977718,"gonad"
"ARF1",9.75872350560104e-06,5.01060698671135,0.131657134933675,"gonad"
"UBE2J1",0.00255787424758436,2.59212081049171,0.130793318948555,"gonad"
"LYSMD2",0.00234081904645583,2.63063215749653,0.130687139490054,"gonad"
"BCL6",0.00233477783509862,2.63175443825894,0.130487912135328,"gonad"
"CRISPLD1",0.0376799077081531,1.42389016962356,0.130343497296126,"gonad"
"ALG12",3.46575101578398e-05,4.46020264080133,0.129974254385989,"gonad"
"KIF7",0.0471847065539499,1.32619874152456,0.129245381536614,"gonad"
"ATF7IP",4.19157717113489e-05,4.37762253363517,0.12922347520438,"gonad"
"AGBL4",2.60548581473477e-05,4.5841112869567,0.128723756343791,"gonad"
"NAA60",6.82381757725809e-09,8.16597259178326,0.128342434013138,"gonad"
"PGRMC2",5.58294340240465e-09,8.25313677482697,0.128240077137506,"gonad"
"SPTSSA",0.000189575594358247,3.72221757373727,0.128194894870286,"gonad"
"UNC45A",0.00137920751107573,2.860370386373,0.128187778256434,"gonad"
"CAP1",0.00510646567133865,2.29187958332903,0.128040555517135,"gonad"
"VDAC2",0.00755001357564551,2.12205226746715,0.127445587796856,"gonad"
"CMTM6",0.0948347685680242,1.02303241130186,0.126975780181675,"gonad"
"EXOC4",2.54337733413411e-05,4.59458920334158,0.126710540322752,"gonad"
"KDM8",0.000436410887073437,3.36010442367274,0.12652916684499,"gonad"
"C17H9ORF78",0.0105993620220689,1.97472027422894,0.126334435323506,"gonad"
"HDDC2",0.00303643243853111,2.5176363776073,0.125670313723934,"gonad"
"HPDL",0.0719805901274053,1.14278459713816,0.1253016945788,"gonad"
"EXOC5",2.01844487006382e-08,7.69498310800945,0.125277467082267,"gonad"
"HELB",0.00197652089748706,2.70409858956015,0.125250388456239,"gonad"
"B3GALNT2",4.15645416503408e-08,7.38127700428335,0.124896017911025,"gonad"
"IDH2",0.0164902428528163,1.78277294842695,0.124554048521781,"gonad"
"MAPK11",0.0339687301031897,1.46892068861676,0.124371487108047,"gonad"
"TRAPPC10",0.00457353703384472,2.3397477999004,0.124290556980899,"gonad"
"C3H1ORF115",0.0635796753249546,1.19668169417747,0.123686613910646,"gonad"
"LRRC28",0.00262402956315099,2.58103127636916,0.123604505422957,"gonad"
"ARID4B",0.00159027837691134,2.79852684613593,0.123148358963517,"gonad"
"ANXA4",0.0288276232178097,1.54019116288204,0.123071400286921,"gonad"
"GUF1",0.000205881204142101,3.68638330034639,0.122968335912849,"gonad"
"POLB",0.000464691137657906,3.3328356100754,0.122905814846124,"gonad"
"RP11-234B24.6",0.0015771560707127,2.80212532804363,0.122792993853968,"gonad"
"PNPLA3",0.0123584406659448,1.90803632317095,0.122689010227424,"gonad"
"PAPD5",3.91314313707385e-07,6.40747426594946,0.122507675115473,"gonad"
"PRKD3",0.000315213387787861,3.50139534537373,0.122053663411291,"gonad"
"ATPAF2",0.000105752187818814,3.97571063910366,0.121422263657342,"gonad"
"WDR44",4.82771483709474e-06,5.31625839067364,0.121270678451469,"gonad"
"EIF5A2",6.58064354662313e-06,5.18173163296953,0.120841929833423,"gonad"
"SNAP29",1.43454911168562e-07,6.84328457912313,0.120776821770057,"gonad"
"ATXN1L",0.00492570111171095,2.30753194439964,0.120595380526763,"gonad"
"EVA1A",0.0727380838223672,1.13823814397877,0.120378509088518,"gonad"
"ANKHD1",2.50261645074313e-05,4.60160570496213,0.120295199195405,"gonad"
"BIRC2",4.28006627806134e-06,5.36854950575939,0.120164284952723,"gonad"
"ITPKA",0.017292139274672,1.76215127522155,0.120095698825319,"gonad"
"GBF1",0.00569014594076873,2.24487659468441,0.119637883436509,"gonad"
"RALGAPB",3.52587074686204e-06,5.4527336123298,0.119530181040394,"gonad"
"LOC101751192",0.05447438095943,1.26380769632597,0.119097626391853,"gonad"
"AAR2",0.00726908147395297,2.13852046341826,0.119009648961009,"gonad"
"RND3",0.0187250632472067,1.72757670671974,0.118774648578583,"gonad"
"NUDCD1",3.76904008947496e-08,7.42376924314335,0.118767661064227,"gonad"
"RNF114",0.00598719628986828,2.22277650330258,0.11855450693823,"gonad"
"SOX6",0.0138068710612329,1.85990473089314,0.118353917722853,"gonad"
"SMS",0.0265320698566396,1.57622886791244,0.117766546552922,"gonad"
"TARDBP",1.69604327627796e-05,4.77056307047027,0.117679487482004,"gonad"
"CHURC1",0.0669265363667089,1.17440165035507,0.117512813012982,"gonad"
"DCAF8",0.000574606582912669,3.24062940287197,0.116420213981107,"gonad"
"CNPY3",0.000985444513637582,3.00636782404757,0.116337854259469,"gonad"
"NDUFA2",0.0761998114200973,1.11804610345453,0.116256303350332,"gonad"
"PBX4",0.00530590875917783,2.27524022245137,0.115931772575942,"gonad"
"BLOC1S6",0.000282930333066539,3.54832048917353,0.115810501384876,"gonad"
"INTS7",1.30132147176289e-05,4.88561540430959,0.115524817515292,"gonad"
"CRIPT",0.00748400996506163,2.1258656429026,0.114800676859492,"gonad"
"PDE6G",0.0734182823591887,1.13419578015146,0.114458502460609,"gonad"
"BBS4",0.00465821574412193,2.33178040109291,0.114138716167459,"gonad"
"FBXO21",5.55053067413506e-06,5.25566549294383,0.113790038771381,"gonad"
"ARPC5L",0.0026497688410559,2.57679201113212,0.113573543450277,"gonad"
"AFTPH",6.39518222091136e-06,5.19414707645369,0.113354411967615,"gonad"
"CPOX",0.0493586057148251,1.30663711678093,0.113277513759486,"gonad"
"DUSP3",0.00308490332646332,2.51075844117413,0.112987697848092,"gonad"
"PTPN1",0.00263343808273096,2.57947688829735,0.112969393918612,"gonad"
"MTHFS",0.0531946767348886,1.27413182598193,0.112757017608378,"gonad"
"FOXJ2",0.000504132688634168,3.2974551414169,0.111912489791699,"gonad"
"PXDC1",0.0526614923277401,1.278506837966,0.111497162157154,"gonad"
"E2F3",0.0355612184748456,1.44902336671657,0.111462896421159,"gonad"
"RASSF8",0.0306831325706767,1.51310030350046,0.111437591417644,"gonad"
"MAML2",0.0769567720416574,1.11375315710715,0.110051808190177,"gonad"
"MRPL13",0.0211104935734172,1.67550161256133,0.109501315660065,"gonad"
"PLEKHA7",0.0191023970035155,1.71891213327146,0.109439265666802,"gonad"
"DPY19L4",4.16820785144342e-05,4.38005063268256,0.109359869683422,"gonad"
"RNPC3",0.00917486557531519,2.03740029005424,0.109038913031394,"gonad"
"RP11-47I22.4",0.00947321850844253,2.02350244518015,0.108469815251986,"gonad"
"FLI1",0.0992592796821724,1.00322888077272,0.107915694556218,"gonad"
"DYNC1LI1",0.0020950471162859,2.67880620557937,0.107616237778257,"gonad"
"OTUB1",0.0641695766165323,1.19267082612427,0.107529146947457,"gonad"
"SMYD2",0.016070399539386,1.79397332575105,0.107348331100512,"gonad"
"LDLRAP1",0.0656540550222842,1.18273844521173,0.107069094575977,"gonad"
"LEMD3",0.0502970879469304,1.29845715858601,0.105780939196261,"gonad"
"LOC100858320",0.0634198284028091,1.19777493739272,0.105445796373246,"gonad"
"NDUFB4",0.0252275660923342,1.59812464736817,0.105220338876761,"gonad"
"RHOA",0.00260967298519422,2.58341391014199,0.104056485037855,"gonad"
"LSG1",0.00123782735507665,2.90733992394764,0.103959080764762,"gonad"
"RP11-724O16.1",0.00826306996247493,2.08285857010593,0.103844429685667,"gonad"
"LOC425347",0.076828998813058,1.11447482622616,0.103701806535552,"gonad"
"HDX",0.0366571736392857,1.43584102328492,0.10344671425268,"gonad"
"PHC1",8.10105688912494e-05,4.09145831801366,0.103411551632016,"gonad"
"C12ORF29",0.0364078050463455,1.43880550302141,0.102252038256493,"gonad"
"GALNT18",0.000538051529724827,3.26917612953161,0.102015294731482,"gonad"
"PSMD12",0.000705378082959412,3.15157803856938,0.101323765478092,"gonad"
"PIK3C2A",0.010131601163421,1.99432191480872,0.10113945575765,"gonad"
"DOPEY1",0.000220511171032859,3.65656940440459,0.100837959456032,"gonad"
"SLC37A4",0.012124760118875,1.9163268448972,0.100835915855791,"gonad"
"VPS18",0.00439019336577292,2.35751635086523,0.100166627079455,"gonad"
"PDXDC1",6.47071142727834e-07,6.18904796786983,0.0992813455543842,"gonad"
"SLC30A5",0.0489333308323262,1.31039522133662,0.0992254391836047,"gonad"
"WWP2",9.03741625298505e-07,6.04395571415495,0.0988625753457446,"gonad"
"VPS13D",0.0191361434919765,1.71814558113128,0.097706469772295,"gonad"
"LUC7L",0.000738715333322783,3.13152288634741,0.096829381595299,"gonad"
"SNRNP48",0.0326972704154001,1.48548850094855,0.0968156006642602,"gonad"
"PI4KBL",0.0326665877828004,1.48589622776806,0.0966162391694973,"gonad"
"GNPTAB",0.0113672298030803,1.94434536009852,0.096601066869882,"gonad"
"LOC420362",0.0065442232068205,2.18414189640316,0.0960967481925363,"gonad"
"DNAJC8",0.00012296502744451,3.91021838894704,0.0953968881185417,"gonad"
"MAP4K3",0.0953725810933756,1.02057646378014,0.0950294977841379,"gonad"
"QSER1",0.00185215155492954,2.73232347943775,0.094935715675029,"gonad"
"SCAPER",0.0012034220764268,2.91958202576575,0.0946629786814599,"gonad"
"R3HDM1",0.0866360503662688,1.06230135489651,0.0942616332174971,"gonad"
"SNRNP25",0.083340082881293,1.07914607197485,0.0942576966855716,"gonad"
"TMEM104",0.00673327610157478,2.17177357669025,0.0931296614635776,"gonad"
"PCMT1L",0.00184059536570429,2.73504167578528,0.0930874881686619,"gonad"
"NUDT4",0.0604919031699046,1.21830275169391,0.0928863338856773,"gonad"
"DBR1",5.93496715301236e-06,5.2265816802991,0.0919496070582718,"gonad"
"RAF1",0.0372783524369978,1.42854329007696,0.0917946986842445,"gonad"
"ZBTB7A",0.0298800607916986,1.52461852327323,0.0895955958390839,"gonad"
"P4HA1",3.64281427892128e-05,4.43856296976706,0.0892915231734091,"gonad"
"GOLGB1",0.0279565421091986,1.55351654665182,0.089056057849715,"gonad"
"MOB3B",0.000238922524963673,3.62174290422132,0.0882375936995867,"gonad"
"FEM1B",0.000661444300458916,3.17950672142632,0.0873021459029696,"gonad"
"SLC15A4",0.00443069248097686,2.35352839179856,0.0870256352892488,"gonad"
"GOLGA4",0.00363002184506228,2.44009076142079,0.0868865386898276,"gonad"
"CLYBL",0.0295539224138713,1.5293848711397,0.0864656082100991,"gonad"
"LSM14A",0.00128767540635566,2.89019359892859,0.0859975543618815,"gonad"
"LYRM2",0.0227384557101205,1.64323903390278,0.0859723979328332,"gonad"
"RAPH1",0.0778512999122342,1.10873413145813,0.0853818347996254,"gonad"
"YRDC",0.0181786752214813,1.7404377693519,0.0852794994838153,"gonad"
"SIRT1",0.00297978377337074,2.5258152491583,0.0847729183628845,"gonad"
"CDK8",0.0163574509910073,1.78628437222887,0.0844130089449236,"gonad"
"RNF151",0.0765346954700322,1.11614164150957,0.0839601951308774,"gonad"
"TBCK",0.0742354350540234,1.12938874195895,0.0837272057838439,"gonad"
"L2HGDH",0.00529685839011274,2.2759816376392,0.0828775764228181,"gonad"
"NADK",0.096499712627867,1.0154739799652,0.082499177816113,"gonad"
"TRMT11",0.0424440466157239,1.37218321715759,0.0824293673443112,"gonad"
"SAMD11",0.0573539404590184,1.24143673886439,0.0822891546895512,"gonad"
"FRA10AC1",0.0167884974287628,1.77498817149734,0.0822002517097598,"gonad"
"ZHX2",0.0350908492021539,1.45480612168636,0.0816281958744035,"gonad"
"COX6A1",0.0912047499787332,1.03998254285761,0.0807322575095331,"gonad"
"UIMC1",0.00364568197541511,2.43822121893566,0.0801854097049522,"gonad"
"TRMT61B",0.0672221926156417,1.17248732606255,0.0784556810722656,"gonad"
"HMGB3",0.0651917979931434,1.18580704093048,0.077595215907781,"gonad"
"PPTC7",0.0104601847232392,1.9804606459109,0.076604170482742,"gonad"
"PEF1",0.0657480290736611,1.18211726147338,0.0761190669135791,"gonad"
"TBC1D15",0.015770365192326,1.80215824965298,0.0756568740657637,"gonad"
"SGK3",0.00187103448290036,2.72791820844048,0.0745115827344127,"gonad"
"INO80",0.00241872649702486,2.61641323769366,0.0742915818091676,"gonad"
"CRYBG3",0.0576273839023219,1.23937109554226,0.0742842367368102,"gonad"
"ZNF639",0.00307169893284199,2.51262135316295,0.0740875560051764,"gonad"
"STK11IP",0.00913554155905065,2.03926570237429,0.0740264632965791,"gonad"
"MAPKAPK3",0.00743129887380502,2.12893527178101,0.0738018582631198,"gonad"
"COX18",0.0784148234004117,1.10560183128908,0.0737028154201698,"gonad"
"TRIM8",0.0280749987930569,1.55168025373681,0.0735983708119339,"gonad"
"SEL1L",0.039389925972592,1.40461483538088,0.0735772834902581,"gonad"
"TUBGCP5",0.00404605363486556,2.39296836447877,0.0732262512543753,"gonad"
"MARCH6",0.0240876115959542,1.61820626028066,0.0726319066213615,"gonad"
"SLC30A9",0.0115825031198146,1.93619757414505,0.0723639008455192,"gonad"
"NAA20",0.0143635416771623,1.84273846112428,0.0710038188438268,"gonad"
"HEATR3",0.00723157938042438,2.140766842222,0.0704572888474152,"gonad"
"LOC422051",0.0431282676648507,1.36523798583053,0.0700352326040413,"gonad"
"KTN1",0.00425479199230641,2.37112166679013,0.0682231759450058,"gonad"
"AVL9",0.00908373574774337,2.04173550820023,0.0678982298300014,"gonad"
"RAB1A",0.0640615516330478,1.19340254651032,0.0672311981454074,"gonad"
"WDR26",0.0939242395948259,1.02722231227318,0.0657463745391318,"gonad"
"ZXDC",0.00367917191529871,2.43424991857789,0.0656316144871546,"gonad"
"LOC422249",0.00279825155790573,2.55311324577718,0.0652251980628323,"gonad"
"CMTR1",0.0527786103979386,1.27754204845572,0.0638717926188556,"gonad"
"ACAD9",0.00494855166312053,2.30552189131975,0.0637237092676023,"gonad"
"CHMP3",0.0221998350847762,1.65365025176728,0.0625838942670394,"gonad"
"ZC2HC1A",0.0245494770303677,1.60995775507847,0.062573326964508,"gonad"
"TMEM184B",0.0108231218987611,1.96564745014955,0.0617894710644138,"gonad"
"TMEM230",0.0263011179993397,1.58002579026978,0.0615123651299385,"gonad"
"ZFYVE26",0.0341905349939061,1.46609410355896,0.0612819673585575,"gonad"
"KIAA1671",0.0482405686828701,1.3165875811669,0.0573564335267456,"gonad"
"NUDT14",0.0886552033373263,1.05229576977122,0.0573086848111615,"gonad"
"ALKBH1",0.0949334251790993,1.02258084958536,0.0567195434559063,"gonad"
"PPP1R15B",0.0577086732315302,1.23875891035342,0.0556831240308922,"gonad"
"FRS2",0.0727414471929602,1.13821806289548,0.0536037468692728,"gonad"
"DARS2",0.0846769952800334,1.07223456109728,0.0527945366735445,"gonad"
"YEATS2",0.0357167483845628,1.44712808569952,0.0524510567580469,"gonad"
"LOC423919",0.0752688713863517,1.1233845959141,0.050711811818638,"gonad"
"IPO9",0.0472753153802769,1.3253655652337,0.0484832241841817,"gonad"
"TP53BP1",0.0288560649270869,1.53976289351185,0.0484544314129541,"gonad"
"HMGCL",0.0909644366699076,1.04112836566565,0.0482789477489174,"gonad"
"UBXN7",0.0864689431184386,1.0631398492311,0.0468958121156603,"gonad"
"SSPO",0.000305193640666117,3.51542452003691,0.0448287903966581,"gonad"
"TAB3",0.078976224002459,1.10250363451563,0.042202548238685,"gonad"
"CSNK1E",0.0431728316826594,1.36478946526956,-0.042878105998661,"hypothalamus"
"NUP153",0.0670933666661556,1.17332041519151,-0.0456353821477332,"hypothalamus"
"WIPI2",0.0288293003323493,1.54016589751769,-0.0481404230882052,"hypothalamus"
"MLST8",0.0845029884068904,1.0731279321666,-0.0494858569377879,"hypothalamus"
"PSMD10",0.0283439472947927,1.54753966823916,-0.0523796407283842,"hypothalamus"
"IK",0.0771731619286959,1.11253370552881,-0.0528866609007975,"hypothalamus"
"MAU2",0.0387687833448531,1.4115178279561,-0.0537029683785918,"hypothalamus"
"MSI1",0.0824007104112268,1.08406904405112,-0.0545830564455637,"hypothalamus"
"PHF14",0.0243416615646721,1.61364978010187,-0.055346417220333,"hypothalamus"
"MORF4L1",0.0716320033948142,1.14489290237836,-0.0559618214042853,"hypothalamus"
"API5",0.0154344619575328,1.81150850534271,-0.0583863295956243,"hypothalamus"
"GGH",0.0503268000698426,1.29820068248166,-0.0612870004631533,"hypothalamus"
"IARS2",0.0109627097726266,1.96008208327493,-0.061580188234345,"hypothalamus"
"AP1G1",0.0175287389630782,1.7562493264091,-0.0623671131544965,"hypothalamus"
"COPA",0.073375768885927,1.13444733485962,-0.0631256710029643,"hypothalamus"
"PTPLB",0.0332593472982393,1.47808627789324,-0.0637410674307431,"hypothalamus"
"COQ6",0.0119660032627684,1.92205088307494,-0.0651229516059789,"hypothalamus"
"APPBP2",0.0175852957746433,1.75485032270017,-0.0659362488461591,"hypothalamus"
"FAM45A",0.0146828395034485,1.83318994840977,-0.0665086388668636,"hypothalamus"
"SLC7A6OS",0.0379696541868905,1.42056335823047,-0.0672021370662547,"hypothalamus"
"BRE",0.091642292774113,1.03790405384875,-0.0680398245253655,"hypothalamus"
"TAF15",0.0140422838180171,1.85256225339556,-0.0683594156077903,"hypothalamus"
"MRPS15",0.0383987423138092,1.41568299998449,-0.0687485797905276,"hypothalamus"
"PFKFB2",0.0781310046400872,1.10717659132026,-0.0688949811930118,"hypothalamus"
"STARD3NL",0.0423328896532633,1.37332208546802,-0.0695572976901986,"hypothalamus"
"UQCRC2",0.0904337055460125,1.0436696734581,-0.0701321813656734,"hypothalamus"
"KIAA0355",0.00152006588645644,2.81813758738133,-0.0702792961435323,"hypothalamus"
"GCLC",0.0105249382402391,1.97778044390104,-0.071253934009951,"hypothalamus"
"CHIC1",0.0155610776591418,1.80796032989053,-0.0713972769472924,"hypothalamus"
"ZC3H6",0.0462581048015753,1.33481216428218,-0.0718887305103595,"hypothalamus"
"STK38L",0.0728280576846616,1.13770127247168,-0.0728487190752017,"hypothalamus"
"RCOR1",0.0644678709510211,1.19065667211077,-0.0732624326385011,"hypothalamus"
"TSC2",0.0271329737889019,1.56650260471488,-0.0737027128660143,"hypothalamus"
"RBM45",0.00588332498032853,2.23037716159635,-0.0738808225413204,"hypothalamus"
"IBTK",0.00160683721731025,2.79402811776356,-0.0739588722482084,"hypothalamus"
"TMEM57",0.00237165529589709,2.62494843249514,-0.0747222610686185,"hypothalamus"
"CAPN7",0.0413951926048578,1.38305009236731,-0.0748113812383771,"hypothalamus"
"ZCCHC14",0.023795672038713,1.62350202532275,-0.0751785783836298,"hypothalamus"
"CTDP1",0.00133791466521381,2.87357158582726,-0.0769126368677387,"hypothalamus"
"ISCA2",0.0192983205217777,1.71448048476745,-0.0773691750188156,"hypothalamus"
"BRAF",0.0266833944943265,1.57375892301707,-0.0788671548347887,"hypothalamus"
"LEO1",0.0133596935051242,1.87420350522575,-0.0795718744157993,"hypothalamus"
"LRRK2",0.0664021589957489,1.17781779977811,-0.0808711567244502,"hypothalamus"
"MAP2K2",0.0648619693320455,1.18800986946113,-0.0821488959984572,"hypothalamus"
"FBXW4",0.000832715760765571,3.07950321539605,-0.0825490148826145,"hypothalamus"
"RRAGD",0.00547493784274883,2.26162080702747,-0.0835449434490202,"hypothalamus"
"OXSR1",0.0263115532907547,1.57985351277742,-0.0836276143318567,"hypothalamus"
"MTRF1L",0.00426220881329309,2.37036527723105,-0.0836833525229351,"hypothalamus"
"IMPAD1",0.075395536802838,1.12265436234336,-0.0839768792412538,"hypothalamus"
"ANKRD6",0.0411807431738662,1.385305820093,-0.0842889075942237,"hypothalamus"
"RP11-2C24.9",0.0409838817034477,1.38738691068466,-0.0843853623645031,"hypothalamus"
"ZMYND8",0.0372170260609163,1.4292583334335,-0.0847047713254241,"hypothalamus"
"CBFA2T2",0.0877490599040595,1.05675752763327,-0.0850999073521637,"hypothalamus"
"NR1H3",0.00958537735389343,2.01839078529111,-0.0852192667001869,"hypothalamus"
"REV3L",0.0300700220237821,1.52186625381489,-0.0854906171380037,"hypothalamus"
"MCFD2",0.0401616578965535,1.39618836756465,-0.0862423448352361,"hypothalamus"
"DCAF6",0.00196895655695682,2.70576386602647,-0.0864361803721557,"hypothalamus"
"ACTR3",0.0295765234577304,1.52905287604084,-0.0867179322364942,"hypothalamus"
"UBE2D2",9.57381453824277e-05,4.01891498982649,-0.0869311087027389,"hypothalamus"
"FLII",0.0736765193653932,1.13267089931648,-0.0869447413049697,"hypothalamus"
"SOS1",0.00574328916114554,2.2408393174593,-0.0873725042235373,"hypothalamus"
"AMD1",0.00967994392626399,2.01412715845448,-0.0877570984353891,"hypothalamus"
"UBE3D",0.0200219722862159,1.6984931440979,-0.0881113420865156,"hypothalamus"
"PUS7",0.0124724667766303,1.90404764423347,-0.0881878271240518,"hypothalamus"
"STUB1",0.000120915536427288,3.91751789309179,-0.0882421491770991,"hypothalamus"
"SMG7",0.0061794828078109,2.20904787169324,-0.0885975102597482,"hypothalamus"
"EIF3J",0.00125187240398954,2.9024399339588,-0.0887061504433808,"hypothalamus"
"PAK2",0.0279948229889378,1.55292227420117,-0.0890643999590121,"hypothalamus"
"EIF4H",2.06907399156512e-08,7.68422397837541,-0.0901337893759062,"hypothalamus"
"FNDC3B",0.0130078184004543,1.88579553480591,-0.0909839742429942,"hypothalamus"
"ZCCHC11",0.0485182525491402,1.31409484923028,-0.0923820739581466,"hypothalamus"
"TRMT12",0.0145743993193801,1.83640933555038,-0.0929042129165898,"hypothalamus"
"PUS1",0.00295611046987115,2.5292793403858,-0.0929105615899526,"hypothalamus"
"BORCS7",0.000113617123364864,3.94455621068085,-0.092988910821106,"hypothalamus"
"FAM86A",0.0242179371428715,1.61586285234169,-0.0931386868158922,"hypothalamus"
"CHAC2",0.00211287263797908,2.67512668103096,-0.0936374107437633,"hypothalamus"
"MTIF3",0.0759534917480183,1.11945225587573,-0.094358709201571,"hypothalamus"
"ZDHHC20",0.0256715398444956,1.59054808045553,-0.0948502723479873,"hypothalamus"
"HIPK3",0.0129454467223686,1.88788295830658,-0.094900834793293,"hypothalamus"
"WTAP",2.5558070119122e-05,4.59247194269904,-0.0951016762351403,"hypothalamus"
"SETD3",0.000270663870366519,3.56756971226665,-0.0952880473730646,"hypothalamus"
"SDF4",5.32046228125545e-05,4.27405063133727,-0.0952955949310427,"hypothalamus"
"APPL2",0.0295737254889314,1.52909396267809,-0.0964253524017628,"hypothalamus"
"IREB2",0.0399177208050012,1.39883426372909,-0.0964537218055265,"hypothalamus"
"SLU7",0.00178862135140924,2.74748158922508,-0.0971530591245304,"hypothalamus"
"PQLC3",0.0569976562837959,1.24414300194051,-0.0973256911729878,"hypothalamus"
"SPAST",0.00277720789107877,2.55639160942186,-0.0974960988385588,"hypothalamus"
"ZBTB33",0.00303732984158498,2.51750804291812,-0.0975597617878857,"hypothalamus"
"BMP2K",0.00505738408856925,2.29607406214522,-0.0987282658356812,"hypothalamus"
"PSMD7",0.00361573550201918,2.44180334650832,-0.0988320498916392,"hypothalamus"
"SMAD4",0.000637971265883415,3.19519888138746,-0.0993723557751492,"hypothalamus"
"BBS10",0.00670223121842372,2.17378059363692,-0.100523517441278,"hypothalamus"
"YARS",0.000538477351553104,3.26883255847995,-0.100583912182532,"hypothalamus"
"PIP5K1A",0.000255018431254394,3.59342843014327,-0.100626793679462,"hypothalamus"
"NUDT16L1",0.0781516299119689,1.10706196000701,-0.101225164832281,"hypothalamus"
"NT5C2",0.00194666502253031,2.71070877440845,-0.101291242364118,"hypothalamus"
"SNX27",0.0961165856477236,1.01720166504968,-0.101340798695303,"hypothalamus"
"C4BPA",0.0452395475578337,1.34448174711791,-0.1013591565216,"hypothalamus"
"ATXN3",0.00264519682937308,2.57754200652854,-0.101422701287,"hypothalamus"
"NDUFB2",0.0617222730029072,1.20955808885576,-0.101750336296436,"hypothalamus"
"LOC100857358",0.0669086563273297,1.17451769161938,-0.10194056769398,"hypothalamus"
"GOLGA7",0.00634985213913343,2.19723638744914,-0.102080017560903,"hypothalamus"
"TUBGCP3",1.12791829757516e-06,5.94772235797445,-0.102387833297042,"hypothalamus"
"TSPAN4",0.0285274655163662,1.54473681092795,-0.102625481141444,"hypothalamus"
"PLK1S1",0.0861428071347937,1.06478097999289,-0.102666798038087,"hypothalamus"
"LOC107049328",0.00131365137449331,2.88151987543271,-0.103201344255451,"hypothalamus"
"TRMT44",0.0888117007086104,1.05152981329315,-0.103264734345207,"hypothalamus"
"SSU72",0.000598025638288392,3.22328019673317,-0.103565552999908,"hypothalamus"
"PKIB",0.0667465025790567,1.17557148577478,-0.104248584157049,"hypothalamus"
"CTCF",0.00108652818727159,2.96395900250708,-0.105142533381614,"hypothalamus"
"SFXN4",0.0210542583000139,1.6766600533121,-0.105197211020984,"hypothalamus"
"TMEM38B",0.0619863132736042,1.20770419317809,-0.105481552551089,"hypothalamus"
"UVRAG",6.73069692307489e-08,7.17193996487329,-0.105852952251372,"hypothalamus"
"ZNF568",0.0215485643177197,1.66658165959431,-0.106040257555443,"hypothalamus"
"SPOPL",2.28523532604766e-06,5.64106907106826,-0.106402944620859,"hypothalamus"
"TUSC2",0.000377197216571877,3.42343152068533,-0.106642654208128,"hypothalamus"
"C12H9ORF89",0.0584431876111587,1.23326610478115,-0.108039459139735,"hypothalamus"
"FZD6",0.0092838026352629,2.032274100802,-0.108733961420126,"hypothalamus"
"NT5C3A",0.0802430385353383,1.09559263439759,-0.109027623882428,"hypothalamus"
"SERP1",0.0508073976632118,1.29407304892852,-0.109053362466297,"hypothalamus"
"FBXO22",4.25212996257781e-05,4.37139347012056,-0.109090063957806,"hypothalamus"
"URB1",1.35212281363359e-05,4.86898385953271,-0.109176230349833,"hypothalamus"
"PREB",0.0834680635658341,1.07847966188426,-0.109584720662582,"hypothalamus"
"TESK2",0.000428310030412482,3.3682417549245,-0.110216997056542,"hypothalamus"
"MAFG",0.00822960051198982,2.0846212461546,-0.11119832263778,"hypothalamus"
"STX6",9.5818301962162e-05,4.01855152973124,-0.111224399905107,"hypothalamus"
"SH3BGRL3",0.000920723842287207,3.0358706105797,-0.111452949684821,"hypothalamus"
"LRRC8C",0.0196912528255286,1.70572665166763,-0.112095587134198,"hypothalamus"
"ARPC1A",0.00426935294194527,2.3696379411428,-0.112179388021412,"hypothalamus"
"LYPLA2",0.0118861614702117,1.92495837426748,-0.11228301056034,"hypothalamus"
"LOC100857525",0.00157293131951183,2.80329024000113,-0.11267221724247,"hypothalamus"
"DCAF17",0.014557791946151,1.83690449166603,-0.113993593953564,"hypothalamus"
"RNF19B",0.0014787113213966,2.83011660204193,-0.114081482896547,"hypothalamus"
