MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:3619358	Mir342	microRNA 342	12		cellular response to lipopolysaccharide			IDA		J:141184 J:173714 	
MGI:3619361	Mir345	microRNA 345	12		cellular response to lipopolysaccharide			IDA		J:173714 	
MGI:3619361	Mir345	microRNA 345	12		response to bacterium			IEP		J:209241 	
MGI:3619366	Mir350	microRNA 350	1		cellular response to lipopolysaccharide			IDA		J:141184 	
MGI:3619366	Mir350	microRNA 350	1		response to bacterium			IEP		J:209241 	
MGI:3629958	Mir374b	microRNA 374b	X		response to bacterium			IEP		J:209241 	
MGI:3619377	Mir376a	microRNA 376a	12		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3619377	Mir376a	microRNA 376a	12		interneuron axon guidance			IDA		J:231786 	
MGI:3619386	Mir379	microRNA 379	12		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3619391	Mir381	microRNA 381	12		cellular response to lipopolysaccharide			IDA		J:173714 	
MGI:3619393	Mir383	microRNA 383	8		cellular response to lipopolysaccharide			IDA		J:173714 	
MGI:3619396	Mir409	microRNA 409	12		cellular response to lipopolysaccharide			IDA		J:173714 	
MGI:3619398	Mir410	microRNA 410	12		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3718516	Mir421	microRNA 421	X		response to bacterium			IEP		J:209241 	
MGI:3619401	Mir425	microRNA 425	9		cellular response to lipopolysaccharide			IDA		J:141184 	
MGI:3619403	Mir431	microRNA 431	12		cellular response to lipopolysaccharide			IDA		J:173714 	
MGI:3619404	Mir433	microRNA 433	12		cellular response to lipopolysaccharide			IDA		J:173714 	
MGI:3619412	Mir451a	microRNA 451a	11		response to bacterium			IEP		J:209241 	
MGI:3718540	Mir467d	microRNA 467d	2		cellular response to lipopolysaccharide			IDA		J:173714 	
MGI:3619421	Mir484	microRNA 484	16		cellular response to lipopolysaccharide			IDA		J:141184 	
MGI:3619423	Mir486	microRNA 486	8		cellular response to lipopolysaccharide			IDA		J:141184 	
MGI:3619426	Mir494	microRNA 494	12		cellular response to lipopolysaccharide			IDA		J:173714 	
MGI:3629903	Mir495	microRNA 495	12		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3629886	Mir497	microRNA 497	11		response to bacterium			IEP		J:209241 	
MGI:3624341	Mir500	microRNA 500	X		cellular response to lipopolysaccharide			IDA		J:173714 	
MGI:3629949	Mir501	microRNA 501	X		cellular response to lipopolysaccharide			IDA		J:173714 	
MGI:3718546	Mir511	microRNA 511	2		cellular response to interferon-gamma			IDA		J:196021 	
MGI:3718546	Mir511	microRNA 511	2		cellular response to lipopolysaccharide			IDA		J:196021 	
MGI:3718546	Mir511	microRNA 511	2		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3718554	Mir598	microRNA 598	14		cellular response to lipopolysaccharide			IDA		J:173714 	
MGI:3624350	Mir652	microRNA 652	X		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3629896	Mir665	microRNA 665	12		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3629959	Mir672	microRNA 672	X		cellular response to lipopolysaccharide			IDA		J:173714 	
MGI:3629709	Mir675	microRNA 675	7		positive regulation of skeletal muscle tissue regeneration			IMP		J:209142 	
MGI:3639287	Mir691	microRNA 691	16		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3629632	Mir695	microRNA 695	2		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3629655	Mir700	microRNA 700	4		response to bacterium			IEP		J:209241 	
MGI:3718559	Mir714	microRNA  714	UN		response to bacterium			IEP		J:209241 	
MGI:3691603	Mir744	microRNA 744	11		response to bacterium			IEP		J:209241 	
MGI:3691613	Mir760	microRNA 760	3		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3718564	Mir874	microRNA 874	13		cellular response to oxygen-glucose deprivation			IDA		J:206664 	
MGI:3783365	Mir1192	microRNA 1192	19		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3811410	Mir1895	microRNA 1895	3		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3811414	Mir1899	microRNA 1899	9		response to bacterium			IEP		J:209241 	
MGI:3837121	Mir1957a	microRNA 1957a	4		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:4834306	Mir3092	microRNA 3092	3		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:4950389	Mir3473c	microRNA 3473c	1		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:4950453	Mir5128	microRNA 5128	2		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:5452341	Mir5621	microRNA 5621	11		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:5490891	Mir7578	microRNA 7578	2		negative regulation of inflammatory response	regulates a function/process that happens in macrophage		IDA		J:195583 	
MGI:2676793	Mirlet7a-1	microRNA let7a-1	13		response to bacterium			IEP		J:209241 	
MGI:3619049	Mirlet7a-2	microRNA let7a-2	9		cellular response to lipopolysaccharide			IDA		J:141184 	
MGI:3619049	Mirlet7a-2	microRNA let7a-2	9		response to bacterium			IEP		J:209241 	
MGI:2676794	Mirlet7b	microRNA let7b	15		response to bacterium			IEP		J:209241 	
MGI:2676796	Mirlet7d	microRNA let7d	13		response to bacterium			IEP		J:209241 	
MGI:2676800	Mirlet7g	microRNA let7g	9		cellular response to lipopolysaccharide			IDA		J:141184 	
MGI:2676802	Mirlet7i	microRNA let7i	10		response to bacterium			IEP		J:209241 	
MGI:1891836	Mkks	McKusick-Kaufman syndrome	2		detection of mechanical stimulus involved in sensory perception of sound	happens in organ of Corti,happens in outer hair cell		IMP	MGI:3608879 	J:102697 	
MGI:1891836	Mkks	McKusick-Kaufman syndrome	2		negative regulation of appetite by leptin-mediated signaling pathway			IMP		J:146158 	
MGI:101938	Mlh1	mutL homolog 1	9		response to bacterium			IEP		J:190322 	
MGI:97009	Mmp2	matrix metallopeptidase 2	8		positive regulation of innate immune response		PR:P33434-2	IDA		J:187097 	
MGI:97009	Mmp2	matrix metallopeptidase 2	8		response to mechanical stimulus			ISO	RGD:621316 	J:155856 	
MGI:103189	Mmp7	matrix metallopeptidase 7	9		antibacterial peptide biosynthetic process			IMP		J:165955 	
MGI:103189	Mmp7	matrix metallopeptidase 7	9		antibacterial peptide secretion			IMP		J:118036 	
MGI:103189	Mmp7	matrix metallopeptidase 7	9		defense response to bacterium			IMP		J:118036 	
MGI:103189	Mmp7	matrix metallopeptidase 7	9		defense response to Gram-negative bacterium			IMP		J:118036 	
MGI:103189	Mmp7	matrix metallopeptidase 7	9		defense response to Gram-positive bacterium			IMP		J:118036 	
MGI:1202395	Mmp8	matrix metallopeptidase 8	9		positive regulation of microglial cell activation	is a part of cellular response to lipopolysaccharide,is a part of positive regulation of neuroinflammatory response		IMP		J:265613 	
MGI:1202395	Mmp8	matrix metallopeptidase 8	9		positive regulation of neuroinflammatory response	is a part of cellular response to lipopolysaccharide		IMP		J:265613 	
MGI:1202395	Mmp8	matrix metallopeptidase 8	9		positive regulation of neuroinflammatory response	happens in microglial cell,regulates a function/process that happens in microglial cell,regulates tumor necrosis factor production|happens in microglial cell,regulates a function/process that happens in microglial cell,regulates interleukin-6 production|happens in microglial cell,regulates a function/process that happens in microglial cell,regulates nitric oxide production involved in inflammatory response|happens in microglial cell,regulates a function/process that happens in microglial cell,regulates interleukin-10 production		IMP		J:265613 	
MGI:1202395	Mmp8	matrix metallopeptidase 8	9		positive regulation of neuroinflammatory response			ISO	RGD:631408 	J:155856 	
MGI:97011	Mmp9	matrix metallopeptidase 9	2		cellular response to cell-matrix adhesion			ISO	RGD:621320 	J:155856 	
MGI:97005	Mmp12	matrix metallopeptidase 12	9		cellular response to virus			IMP		J:213232 	
MGI:97005	Mmp12	matrix metallopeptidase 12	9		negative regulation of type I interferon-mediated signaling pathway			IMP		J:213232 	
MGI:97005	Mmp12	matrix metallopeptidase 12	9		positive regulation of type I interferon-mediated signaling pathway			IMP		J:213232 	
MGI:97005	Mmp12	matrix metallopeptidase 12	9		regulation of defense response to virus by host			IMP		J:213232 	
MGI:1341867	Mmp24	matrix metallopeptidase 24	2		detection of temperature stimulus involved in sensory perception of pain			IMP		J:153230 	
MGI:2153062	Mmp28	matrix metallopeptidase 28 (epilysin)	11		negative regulation of macrophage chemotaxis			IMP	MGI:3836773 	J:145912 	
MGI:3780953	Mndal	myeloid nuclear differentiation antigen like	1		activation of innate immune response			IBA	PTN000258203 	J:265628 	
MGI:3780953	Mndal	myeloid nuclear differentiation antigen like	1		response to bacterium			IBA	PTN000258221 	J:265628 	
MGI:109160	Mnx1	motor neuron and pancreas homeobox 1	5		motor neuron axon guidance	happens in motor neuron		IMP	MGI:2182358 MGI:2182361 MGI:2182363 	J:57340 	
MGI:1924013	Mospd2	motile sperm domain containing 2	X		chemotaxis			IEA	KW-0145 	J:60000 	
MGI:1924013	Mospd2	motile sperm domain containing 2	X		positive regulation of monocyte chemotaxis			ISO	Q8NHP6 	J:164563 	
MGI:1924013	Mospd2	motile sperm domain containing 2	X		positive regulation of neutrophil chemotaxis			ISO	Q8NHP6 	J:164563 	
MGI:97054	Mov10	Mov10 RISC complex RNA helicase	3		defense response to virus			ISO	Q9HCE1 	J:164563 	
MGI:1333743	Mpeg1	macrophage expressed gene 1	19		defense response to bacterium			IBA	PTN002833977 	J:265628 	
MGI:1333743	Mpeg1	macrophage expressed gene 1	19		defense response to bacterium			IMP		J:269438 	
MGI:1333743	Mpeg1	macrophage expressed gene 1	19		defense response to bacterium			ISO	Q2M385 	J:164563 	
MGI:1333743	Mpeg1	macrophage expressed gene 1	19		defense response to Gram-negative bacterium			IMP		J:273539 J:273542 	
MGI:1333743	Mpeg1	macrophage expressed gene 1	19		defense response to Gram-negative bacterium			ISO	Q2M385 	J:164563 	
MGI:1333743	Mpeg1	macrophage expressed gene 1	19		defense response to Gram-positive bacterium			IMP		J:273542 	
MGI:1333743	Mpeg1	macrophage expressed gene 1	19		defense response to Gram-positive bacterium			ISO	Q2M385 	J:164563 	
MGI:1333743	Mpeg1	macrophage expressed gene 1	19		innate immune response			IEA	KW-0399 	J:60000 	
MGI:97137	Mpo	myeloperoxidase	11		defense response to bacterium			IBA	PTN000158767 	J:265628 	
MGI:97137	Mpo	myeloperoxidase	11		defense response to fungus	has the participant peritoneal cavity		IMP	MGI:2176344 	J:53993 	
MGI:97137	Mpo	myeloperoxidase	11	NOT	defense response to Gram-positive bacterium	has the participant peritoneal cavity		IMP	MGI:2176344 	J:53993 	
MGI:97137	Mpo	myeloperoxidase	11		response to yeast	has the participant peritoneal cavity		IMP	MGI:2176344 	J:53993 	
MGI:105941	Mpp1	membrane protein, palmitoylated	X		regulation of neutrophil chemotaxis			IMP		J:154749 	
MGI:1913539	Mptx1	mucosal pentraxin 1	1		innate immune response			IBA	PTN000444388 	J:265628 	
MGI:3779286	Mptx2	mucosal pentraxin 2	1		innate immune response			IBA	PTN000444388 	J:265628 	
MGI:1195463	Mr1	major histocompatibility complex, class I-related	1		defense response to Gram-negative bacterium			IMP	MGI:3664578 	J:168465 	
MGI:1195463	Mr1	major histocompatibility complex, class I-related	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:97142	Mrc1	mannose receptor, C type 1	2		cellular response to interferon-gamma			IDA		J:196021 	
MGI:97142	Mrc1	mannose receptor, C type 1	2		cellular response to lipopolysaccharide			IDA		J:196021 	
MGI:88321	Ms4a1	membrane-spanning 4-domains, subfamily A, member 1	19		response to bacterium			IEP		J:190322 	
MGI:1351642	Msrb1	methionine sulfoxide reductase B1	17		innate immune response			IMP		J:201326 	
MGI:96080	Mst1	macrophage stimulating 1 (hepatocyte growth factor-like)	9		regulation of macrophage chemotaxis			IBA	PTN000668418 	J:265628 	
MGI:96080	Mst1	macrophage stimulating 1 (hepatocyte growth factor-like)	9		regulation of macrophage chemotaxis			IMP	MGI:2445230 	J:217515 	
MGI:99614	Mst1r	macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	9		innate immune response			IEA	KW-0399 	J:60000 	
MGI:99614	Mst1r	macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	9		response to virus			IMP	MGI:1857882 	J:57881 	
MGI:99614	Mst1r	macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	9		response to virus			ISO	Q04912 	J:164563 	
MGI:95691	Mstn	myostatin	1		positive regulation of macrophage chemotaxis			IMP		J:150456 	
MGI:97172	Mt2	metallothionein 2	8		response to bacterium			IEP		J:190322 	
MGI:97173	Mt3	metallothionein 3	8		regulation of response to food			IMP		J:178564 	
MGI:2150037	Mta1	metastasis associated 1	12		entrainment of circadian clock by photoperiod			IMP		J:213082 	
MGI:1914404	Mtdh	metadherin	15		lipopolysaccharide-mediated signaling pathway			ISO	Q86UE4 	J:164563 	
MGI:1921552	Mtmr3	myotubularin related protein 3	11		cellular response to glucose starvation			ISO	Q13615 	J:164563 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		cellular response to amino acid starvation			ISO	P42345 	J:164563 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		cellular response to leucine starvation			ISO	P42345 	J:164563 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		cellular response to nutrient levels			IDA		J:175316 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		cellular response to starvation			ISO	P42345 	J:164563 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		regulation of response to food			ISO	RGD:68371 	J:155856 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		response to nutrient			ISO	P42345 	J:164563 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		response to nutrient levels			ISO	P42345 	J:164563 	
MGI:2142572	Mtus1	mitochondrial tumor suppressor 1	8		regulation of macrophage chemotaxis			IBA	PTN001271430 	J:265628 	
MGI:2142572	Mtus1	mitochondrial tumor suppressor 1	8		regulation of macrophage chemotaxis			IDA		J:199877 	
MGI:1921430	Muc5b	mucin 5, subtype B, tracheobronchial	7		defense response to bacterium	happens in lung		IMP	MGI:5576290 	J:207159 	
MGI:1920982	Muc16	mucin 16	9		negative regulation of wound healing	happens in cornea epithelium		IMP	MGI:3840843 	J:229835 	
MGI:2676278	Muc19	mucin 19	15		negative regulation of inflammatory response	regulates a function/process that has the participant submandibular gland		IGI	MGI:107341 	J:78331 	
MGI:2676278	Muc19	mucin 19	15		negative regulation of inflammatory response			IMP	MGI:1857043 	J:34813 	
MGI:2676278	Muc19	mucin 19	15		negative regulation of inflammatory response	regulates a function/process that has the participant salivary gland		IMP	MGI:1857043 	J:39799 	
MGI:2676278	Muc19	mucin 19	15		negative regulation of inflammatory response	regulates a function/process that has the participant salivary gland|regulates a function/process that has the participant lacrimal gland		IMP	MGI:1857043 	J:20364 	
MGI:2676278	Muc19	mucin 19	15		negative regulation of inflammatory response	regulates a function/process that has the participant lacrimal gland|regulates a function/process that has the participant salivary gland		IMP	MGI:1857043 	J:56075 J:62145 	
MGI:1915600	Mul1	mitochondrial ubiquitin ligase activator of NFKB 1	4		negative regulation of defense response to virus by host			ISO	Q969V5 	J:164563 	
MGI:1915600	Mul1	mitochondrial ubiquitin ligase activator of NFKB 1	4		negative regulation of innate immune response			ISO	Q969V5 	J:164563 	
MGI:1915600	Mul1	mitochondrial ubiquitin ligase activator of NFKB 1	4		negative regulation of type I interferon-mediated signaling pathway			ISO	Q969V5 	J:164563 	
MGI:107624	Mvk	mevalonate kinase	5		negative regulation of inflammatory response			ISO	Q03426 	J:164563 	
MGI:97243	Mx1	MX dynamin-like GTPase 1	16		innate immune response			TAS		J:75870 	
MGI:97243	Mx1	MX dynamin-like GTPase 1	16		response to virus			TAS		J:75870 	
MGI:97244	Mx2	MX dynamin-like GTPase 2	16		innate immune response			TAS		J:75870 	
MGI:97244	Mx2	MX dynamin-like GTPase 2	16		response to bacterium			IEP		J:190322 	
MGI:97244	Mx2	MX dynamin-like GTPase 2	16		response to virus			TAS		J:75870 	
MGI:106181	Mybbp1a	MYB binding protein (P160) 1a	11		cellular response to glucose starvation			ISO	Q9BQG0 	J:164563 	
MGI:97250	Myc	myelocytomatosis oncogene	15		detection of mechanical stimulus involved in sensory perception of sound			IMP	MGI:2178233 MGI:2386570 	J:121871 	
MGI:2179432	Mycbp2	MYC binding protein 2, E3 ubiquitin protein ligase	14		branchiomotor neuron axon guidance	has the participant spinal cord,has the participant motor neuron		IMP	MGI:3777464 	J:132726 	
MGI:2179432	Mycbp2	MYC binding protein 2, E3 ubiquitin protein ligase	14		motor neuron axon guidance	happens in spinal cord,happens in motor neuron		IMP	MGI:3777464 MGI:3777465 	J:132726 	
MGI:2179432	Mycbp2	MYC binding protein 2, E3 ubiquitin protein ligase	14		regulation of axon guidance			IMP		J:125702 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		cellular response to lipopolysaccharide	happens in cholangiocyte	PR:P22366-2	IMP		J:277857 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		defense response to bacterium			ISO	Q99836 	J:164563 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		defense response to Gram-positive bacterium			IBA	PTN000386853 	J:265628 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		defense response to Gram-positive bacterium			IMP		J:125955 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		defense response to Gram-positive bacterium			IMP	MGI:2385681 	J:106736 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		defense response to protozoan	happens in cholangiocyte	PR:P22366-2	IMP		J:277857 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		induced systemic resistance			IMP	MGI:4421295 	J:221015 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		innate immune response			IBA	PTN000386853 	J:265628 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		lipopolysaccharide-mediated signaling pathway	happens in fibroblast		IMP	MGI:2385681 	J:84679 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		MyD88-dependent toll-like receptor signaling pathway	happens in macrophage		IGI	MGI:1346060 	J:89998 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		MyD88-dependent toll-like receptor signaling pathway	happens in macrophage		IMP		J:88001 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		MyD88-dependent toll-like receptor signaling pathway	happens in macrophage		IMP	MGI:2385681 	J:84896 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of cytokine production involved in inflammatory response	regulates a function/process that happens in macrophage		IMP		J:158401 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of cytokine production involved in inflammatory response			ISO	Q99836 	J:164563 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		regulation of inflammatory response			IMP		J:131398 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		response to lipopolysaccharide	happens in macrophage		IGI	MGI:2147032 	J:84896 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		response to lipopolysaccharide	happens in fibroblast		IMP	MGI:2385681 	J:84679 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		response to lipopolysaccharide	happens in macrophage		IMP	MGI:2385681 	J:84896 J:89998 J:110454 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		response to molecule of fungal origin	has the participant macrophage		IMP	MGI:2385681 	J:89998 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		response to peptidoglycan	has the participant macrophage		IMP	MGI:2385681 	J:110454 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		response to virus			IMP	MGI:2385681 	J:88906 J:97662 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		type I interferon signaling pathway			ISO	Q99836 	J:164563 	
MGI:1930780	Myh10	myosin, heavy polypeptide 10, non-muscle	11		axon guidance	has the participant neuron		IMP	MGI:2386445 	J:99233 	
MGI:1339967	Myh13	myosin, heavy polypeptide 13, skeletal muscle	11		cellular response to starvation			IDA		J:147457 	
MGI:106612	Myo1c	myosin IC	11		cellular response to interferon-gamma			IDA		J:143718 	
MGI:107711	Myo1f	myosin IF	17		defense response to Gram-positive bacterium			IMP	MGI:3664779 	J:113020 	
MGI:107711	Myo1f	myosin IF	17		regulation of innate immune response	regulates a function/process that has the participant neutrophil		IMP	MGI:3664779 	J:113020 	
MGI:107711	Myo1f	myosin IF	17		response to bacterium			IEP		J:190322 	
MGI:106624	Myo9b	myosin IXb	8		macrophage chemotaxis			IMP	MGI:4867915 	J:162326 	
MGI:106624	Myo9b	myosin IXb	8		monocyte chemotaxis			IMP	MGI:4867915 	J:162326 	
MGI:2667185	Myo18a	myosin XVIIIA	11		cellular response to interferon-gamma			IDA		J:143718 	
MGI:2137495	Myocd	myocardin	11		regulation of cell growth by extracellular stimulus			IDA		J:70265 	
MGI:97275	Myod1	myogenic differentiation 1	7		cellular response to starvation			IDA		J:147457 	
MGI:97275	Myod1	myogenic differentiation 1	7		positive regulation of skeletal muscle tissue regeneration	regulates a function/process that happens in skeletal musculature		IMP		J:116060 	
MGI:1889800	Myot	myotilin	18		axon guidance			IBA	PTN001296633 	J:265628 	
MGI:1929471	Myoz1	myozenin 1	14		negative regulation of skeletal muscle tissue regeneration			IMP		J:144597 	
MGI:1916052	Mypn	myopalladin	10		axon guidance			IBA	PTN001296633 	J:265628 	
MGI:2685867	Naaladl2	N-acetylated alpha-linked acidic dipeptidase-like 2	3		response to bacterium			IEP		J:190322 	
MGI:1298226	Naip2	NLR family, apoptosis inhibitory protein 2	13		defense response to bacterium			IMP		J:176197 	
MGI:1298226	Naip2	NLR family, apoptosis inhibitory protein 2	13		detection of bacterium			IMP		J:176197 	
MGI:1298226	Naip2	NLR family, apoptosis inhibitory protein 2	13		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1298220	Naip5	NLR family, apoptosis inhibitory protein 5	13		defense response to bacterium			IMP		J:176197 	
MGI:1298220	Naip5	NLR family, apoptosis inhibitory protein 5	13		defense response to Gram-negative bacterium			IMP		J:257333 	
MGI:1298220	Naip5	NLR family, apoptosis inhibitory protein 5	13		defense response to Gram-negative bacterium			TAS		J:182490 	
MGI:1298220	Naip5	NLR family, apoptosis inhibitory protein 5	13		detection of bacterium			IMP		J:176197 	
MGI:1298220	Naip5	NLR family, apoptosis inhibitory protein 5	13		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1298222	Naip6	NLR family, apoptosis inhibitory protein 6	13		defense response to bacterium			IMP		J:176197 	
MGI:1298222	Naip6	NLR family, apoptosis inhibitory protein 6	13		detection of bacterium			IMP		J:176197 	
MGI:1298222	Naip6	NLR family, apoptosis inhibitory protein 6	13		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2140885	Napepld	N-acyl phosphatidylethanolamine phospholipase D	5		positive regulation of inflammatory response			IMP		J:221888 	
MGI:104591	Nbl1	NBL1, DAN family BMP antagonist	4		negative regulation of monocyte chemotaxis			IDA		J:183223 	
MGI:97281	Ncam1	neural cell adhesion molecule 1	9		commissural neuron axon guidance	happens in spinal cord floor plate		IGI	P48540 	J:188327 	
MGI:1914124	Ncbp3	nuclear cap binding subunit 3	11		defense response to virus			ISO	Q53F19 	J:164563 	
MGI:97283	Ncf1	neutrophil cytosolic factor 1	5		defense response to bacterium			IMP	MGI:1934143 	J:39217 	
MGI:97283	Ncf1	neutrophil cytosolic factor 1	5		defense response to bacterium			IMP	MGI:2661962 	J:123374 	
MGI:97283	Ncf1	neutrophil cytosolic factor 1	5		defense response to fungus			IMP	MGI:1934143 	J:100419 	
MGI:97283	Ncf1	neutrophil cytosolic factor 1	5		defense response to fungus	has the participant granulocyte		IMP	MGI:3576788 	J:77597 	
MGI:97283	Ncf1	neutrophil cytosolic factor 1	5		defense response to Gram-positive bacterium			IMP	MGI:3576788 	J:151389 	
MGI:97283	Ncf1	neutrophil cytosolic factor 1	5		neutrophil mediated killing of fungus	has the participant neutrophil		IMP	MGI:3576788 	J:151389 	
MGI:97283	Ncf1	neutrophil cytosolic factor 1	5		neutrophil mediated killing of gram-positive bacterium	has the participant neutrophil		IMP	MGI:3576788 	J:151389 	
MGI:97283	Ncf1	neutrophil cytosolic factor 1	5		response to bacterium			IMP	MGI:1934143 	J:60578 	
MGI:97283	Ncf1	neutrophil cytosolic factor 1	5		response to yeast	has the participant granulocyte		IMP	MGI:3576788 	J:77597 	
MGI:97283	Ncf1	neutrophil cytosolic factor 1	5		response to yeast	has the participant neutrophil		IMP	MGI:3576788 	J:151389 	
MGI:97284	Ncf2	neutrophil cytosolic factor 2	1		response to lipopolysaccharide			ISO	RGD:1309424 	J:155856 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		response to other organism			IMP		J:190527 	
MGI:1926063	Nckap1l	NCK associated protein 1 like	15		chemotaxis			ISO	P55160 	J:164563 	
MGI:1926063	Nckap1l	NCK associated protein 1 like	15		neutrophil chemotaxis			ISO	P55160 	J:164563 	
MGI:1926063	Nckap1l	NCK associated protein 1 like	15		positive regulation of neutrophil chemotaxis			IMP		J:141377 	
MGI:97286	Ncl	nucleolin	1		cellular response to lipopolysaccharide			ISO	RGD:3153 	J:155856 	
MGI:1276523	Ncoa1	nuclear receptor coactivator 1	12		positive regulation of transcription from RNA polymerase II promoter by galactose	regulates UniProtKB:P22935		IMP		J:178277 	
MGI:1276523	Ncoa1	nuclear receptor coactivator 1	12		positive regulation of transcription from RNA polymerase II promoter by galactose			ISO	Q15788 	J:164563 	
MGI:1336212	Ncr1	natural cytotoxicity triggering receptor 1	7		defense response to virus			IMP	MGI:3664443 	J:187235 	
MGI:1336212	Ncr1	natural cytotoxicity triggering receptor 1	7		detection of virus			IMP	MGI:3664443 	J:187235 	
MGI:1932915	Ndel1	nudE neurodevelopment protein 1 like 1	11		positive regulation of axon regeneration			ISO	RGD:621235 	J:155856 	
MGI:1929601	Ndfip1	Nedd4 family interacting protein 1	18		negative regulation of inflammatory response	regulates a function/process that has the participant ear		IMP	MGI:3695433 	J:116617 	
MGI:1344370	Ndufc2	NADH:ubiquinone oxidoreductase subunit C2	7		regulation of inflammatory response			ISO	RGD:1307511 	J:155856 	
MGI:1343135	Ndufs4	NADH:ubiquinone oxidoreductase core subunit S4	13		innate immune response			IMP	MGI:3793713 	J:220851 	
MGI:1926483	Nectin1	nectin cell adhesion molecule 1	9		axon guidance			ISO	RGD:620791 	J:155856 	
MGI:97822	Nectin2	nectin cell adhesion molecule 2	7		positive regulation of natural killer cell mediated cytotoxicity			ISO	Q92692 	J:164563 	
MGI:97822	Nectin2	nectin cell adhesion molecule 2	7		positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target			ISO	Q92692 	J:164563 	
MGI:97822	Nectin2	nectin cell adhesion molecule 2	7		susceptibility to natural killer cell mediated cytotoxicity			ISO	Q92692 	J:164563 	
MGI:1913458	Nenf	neuron derived neurotrophic factor	1		negative regulation of appetite			IDA		J:198522 	
MGI:1097159	Neo1	neogenin	9		axon guidance			IEA	IPR033024 	J:72247 	
MGI:1097159	Neo1	neogenin	9		negative regulation of axon regeneration			IMP		J:227692 	
MGI:1097159	Neo1	neogenin	9		regulation of axon regeneration			IGI	MGI:2443718 	J:227692 	
MGI:107754	Neurog1	neurogenin 1	13		auditory behavior			ISO	Q92886 	J:164563 	
MGI:109619	Neurog2	neurogenin 2	3		axon guidance	happens in forebrain		IMP	MGI:2159010 	J:93141 	
MGI:109619	Neurog2	neurogenin 2	3		axon guidance	happens in thalamus,has the participant CNS neuron (sensu Vertebrata)|happens in cerebral cortex,has the participant CNS neuron (sensu Vertebrata)		IMP	MGI:2159010 	J:84846 	
MGI:1916060	Nexn	nexilin	3		axon guidance			IBA	PTN001296633 	J:265628 	
MGI:1916060	Nexn	nexilin	3		response to bacterium			IEP		J:190322 	
