MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:2180197	Lgi4	leucine-rich repeat LGI family, member 4	7		Schwann cell development			IMP	MGI:4439269 	J:166449 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		axon guidance			IBA	PTN001556510 	J:265628 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		bone mineralization			IMP		J:152843 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		canonical Wnt signaling pathway involved in metanephric kidney development			IMP		J:172277 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		cell differentiation involved in metanephros development			IMP		J:172277 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		digestive tract development	results in the development of gut		IMP		J:212415 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		epithelial cell proliferation involved in renal tubule morphogenesis	happens in metanephros		IGI	MGI:1341817 	J:212415 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		hair follicle development			IGI	MGI:1341817 	J:212415 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		hair follicle development			IMP		J:212415 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		male genitalia development			IMP	MGI:3052121 	J:105945 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		metanephric glomerulus development			IMP		J:172277 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		metanephric nephron tubule morphogenesis			IMP		J:172277 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		positive regulation of branching involved in ureteric bud morphogenesis			IMP		J:172277 	
MGI:1341817	Lgr5	leucine rich repeat containing G protein coupled receptor 5	10		epithelial cell proliferation involved in renal tubule morphogenesis	happens in metanephros		IGI	MGI:1891468 	J:212415 	
MGI:1341817	Lgr5	leucine rich repeat containing G protein coupled receptor 5	10		hair follicle development			IGI	MGI:1891468 	J:212415 	
MGI:1341817	Lgr5	leucine rich repeat containing G protein coupled receptor 5	10		inner ear development			IDA		J:174607 	
MGI:96782	Lhb	luteinizing hormone beta	7		luteinizing hormone signaling pathway involved in ovarian follicle development	regulates a function/process that happens in ovary		IDA		J:153189 	
MGI:96783	Lhcgr	luteinizing hormone/choriogonadotropin receptor	17		female gonad development			IMP	MGI:2181999 	J:66818 J:99642 	
MGI:96783	Lhcgr	luteinizing hormone/choriogonadotropin receptor	17		male gonad development			IMP	MGI:2181999 	J:66818 	
MGI:96783	Lhcgr	luteinizing hormone/choriogonadotropin receptor	17		ovarian follicle development			IMP	MGI:2181999 	J:66818 	
MGI:96783	Lhcgr	luteinizing hormone/choriogonadotropin receptor	17		seminiferous tubule development	results in the development of testis		IMP	MGI:2181999 	J:66818 	
MGI:96783	Lhcgr	luteinizing hormone/choriogonadotropin receptor	17		uterus development	results in the development of uterus		IMP	MGI:2181999 	J:66818 	
MGI:3057108	Lhfpl4	lipoma HMGIC fusion partner-like protein 4	6		nervous system development			IEA	KW-0524 	J:60000 	
MGI:3057108	Lhfpl4	lipoma HMGIC fusion partner-like protein 4	6		regulation of inhibitory synapse assembly			IMP		J:265620 	
MGI:1915382	Lhfpl5	lipoma HMGIC fusion partner-like 5	17		auditory receptor cell stereocilium organization	happens in organ of Corti,happens in auditory hair cell		IMP	MGI:3718054 	J:125709 	
MGI:1915382	Lhfpl5	lipoma HMGIC fusion partner-like 5	17		auditory receptor cell stereocilium organization	happens in inner ear,happens in vestibular hair cell|happens in inner ear,happens in auditory hair cell		IMP	MGI:3055797 	J:98396 	
MGI:1915382	Lhfpl5	lipoma HMGIC fusion partner-like 5	17		auditory receptor cell stereocilium organization	happens in cochlear duct,happens in auditory hair cell		IMP	MGI:3718054 	J:193334 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		cerebellar Purkinje cell differentiation	happens in cerebellum		IGI	MGI:107792 	J:123471 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		cerebellar Purkinje cell-granule cell precursor cell signaling involved in regulation of granule cell precursor cell proliferation	happens in cerebellum,has the participant Purkinje cell		IGI	MGI:107792 	J:123471 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		cerebellum development	results in the development of cerebellum		IGI	MGI:107792 	J:123471 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		cervix development			IMP		J:133086 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		comma-shaped body morphogenesis			IMP		J:172979 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		embryonic retina morphogenesis in camera-type eye			IMP		J:130904 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		embryonic viscerocranium morphogenesis			IMP		J:133086 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		forebrain regionalization	has the participant telencephalon|has the participant diencephalon		IGI	MGI:97449 	J:41878 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		horizontal cell localization			IMP		J:130904 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		kidney development	results in the development of early nephron		IMP	MGI:2385716 MGI:2675121 	J:98831 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		lateral motor column neuron migration			IMP		J:166792 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		motor neuron axon guidance			IMP		J:166792 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		nephric duct elongation			IMP		J:104938 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		nephric duct morphogenesis			IMP		J:104938 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		nervous system development			IEA	KW-0524 	J:60000 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		neuron differentiation			IBA	PTN000654232 	J:265628 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		oviduct development			IMP		J:133086 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		oviduct epithelium development			IMP		J:133086 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		positive regulation of branching involved in ureteric bud morphogenesis			IMP		J:104938 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		positive regulation of nephron tubule epithelial cell differentiation			IMP		J:104938 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		renal vesicle morphogenesis			IMP		J:172979 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		retina layer formation			IMP		J:130904 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		S-shaped body morphogenesis			IMP		J:172979 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		spinal cord association neuron differentiation			IGI	P61375 	J:117030 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		ureter morphogenesis			IGI	MGI:95388 MGI:95457 MGI:95663 MGI:97486 	J:174353 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		ureteric bud development	results in the development of ureteric bud		IMP	MGI:2385716 MGI:2675121 	J:98831 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		urogenital system development	results in the development of nephric duct		IMP	MGI:2385716 MGI:2675121 	J:98831 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		uterine epithelium development			IMP		J:133086 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		uterus development			IMP		J:133086 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		vagina development			IMP		J:133086 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		axon extension			IDA		J:179784 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		axon guidance			IMP		J:183861 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		axon guidance	happens in telencephalon,has the participant CNS neuron (sensu Vertebrata)		IMP	MGI:1890208 	J:122567 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		brain development			IMP	MGI:1890208 	J:91847 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		brain development	results in the development of telencephalon		IMP	MGI:1890208 	J:86254 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		cerebral cortex development			IMP		J:227000 J:237908 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		cerebral cortex development			IMP	MGI:4399044 	J:154611 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		hair follicle development			IMP	MGI:1926500 MGI:3772179 	J:202029 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		negative regulation of neurogenesis			IMP		J:227000 J:237908 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		nervous system development			IMP	MGI:1890208 	J:64676 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		neural tube closure	has the participant neural tube		IMP	MGI:1890208 	J:73082 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		neurogenesis	has the participant olfactory receptor cell		IDA		J:133461 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		neuron differentiation			IBA	PTN000654232 	J:265628 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		neuron differentiation	happens in olfactory epithelium,results in the differentiation of olfactory receptor cell		IMP	MGI:1890208 	J:90847 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		olfactory bulb development			IMP	MGI:4399044 	J:154611 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		retina development in camera-type eye			IGI	MGI:97490 	J:145977 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		telencephalon development	results in the development of telencephalon		IMP	MGI:1890208 	J:73082 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		telencephalon development	results in the development of telencephalon,has the participant CNS neuron (sensu Vertebrata)		IMP	MGI:1890208 	J:122567 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		telencephalon development	results in the development of choroid invagination		IMP	MGI:1890208 	J:67304 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		telencephalon development			IMP	MGI:4399044 	J:154611 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		telencephalon regionalization			IGI	MGI:88177 MGI:88180 	J:73082 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		telencephalon regionalization	has the participant telencephalon		IMP	MGI:1890208 	J:73082 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		medial motor column neuron differentiation	happens in tail spinal cord,results in the differentiation of motor neuron		IGI	MGI:101776 	J:51420 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		motor neuron axon guidance	happens in tail spinal cord,happens in motor neuron		IGI	MGI:101776 	J:51420 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		neuron differentiation			IBA	PTN000654232 	J:265628 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		pituitary gland development	results in the development of Rathke's pouch		IMP	MGI:2385819 	J:130185 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		placenta development			IGI	MGI:101776 	J:134683 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		spinal cord association neuron differentiation	results in the differentiation of interneuron		IDA		J:147271 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		spinal cord motor neuron cell fate specification	happens in future spinal cord		IGI	MGI:101791 MGI:109156 	J:152175 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		ventral spinal cord interneuron specification			IDA		J:152175 	
MGI:101776	Lhx4	LIM homeobox protein 4	1		animal organ morphogenesis	has the participant pituitary gland		IMP	MGI:2385815 	J:79850 	
MGI:101776	Lhx4	LIM homeobox protein 4	1		medial motor column neuron differentiation	happens in tail spinal cord,results in the differentiation of motor neuron		IGI	MGI:102673 	J:51420 	
MGI:101776	Lhx4	LIM homeobox protein 4	1		motor neuron axon guidance	happens in tail spinal cord,happens in motor neuron		IGI	MGI:102673 	J:51420 	
MGI:101776	Lhx4	LIM homeobox protein 4	1		neuron differentiation			IBA	PTN000654232 	J:265628 	
MGI:101776	Lhx4	LIM homeobox protein 4	1		placenta development			IGI	MGI:102673 	J:134683 	
MGI:107792	Lhx5	LIM homeobox protein 5	5		cell proliferation in forebrain	happens in hippocampus,affects a population of neuroblast (sensu Vertebrata)		IMP	MGI:2152620 	J:55103 	
MGI:107792	Lhx5	LIM homeobox protein 5	5		cerebellar Purkinje cell differentiation	happens in cerebellum		IGI	MGI:99783 	J:123471 	
MGI:107792	Lhx5	LIM homeobox protein 5	5		cerebellar Purkinje cell-granule cell precursor cell signaling involved in regulation of granule cell precursor cell proliferation	happens in cerebellum,has the participant Purkinje cell		IGI	MGI:99783 	J:123471 	
MGI:107792	Lhx5	LIM homeobox protein 5	5		cerebellum development	results in the development of cerebellum		IGI	MGI:99783 	J:123471 	
MGI:107792	Lhx5	LIM homeobox protein 5	5		forebrain neuron differentiation	happens in hippocampus,results in the differentiation of CNS neuron (sensu Vertebrata)		IMP	MGI:2152620 	J:55103 	
MGI:107792	Lhx5	LIM homeobox protein 5	5		hippocampus development	results in the development of hippocampus,has the participant neuroblast (sensu Vertebrata)		IMP	MGI:2152620 	J:55103 	
MGI:107792	Lhx5	LIM homeobox protein 5	5		neuron differentiation			IBA	PTN000654232 	J:265628 	
MGI:107792	Lhx5	LIM homeobox protein 5	5		spinal cord association neuron differentiation			IGI	P63006 	J:117030 	
MGI:1306803	Lhx6	LIM homeobox protein 6	2		cerebral cortex GABAergic interneuron migration	happens in cerebral cortex,results in the movement of GABAergic neuron		IMP	MGI:3702518 	J:119476 	
MGI:1306803	Lhx6	LIM homeobox protein 6	2		cerebral cortex neuron differentiation	happens in cerebral cortex,results in the differentiation of inhibitory interneuron		IGI	MGI:108067 	J:135983 	
MGI:1306803	Lhx6	LIM homeobox protein 6	2		cerebral cortex radially oriented cell migration	happens in cerebral cortex,results in the movement of GABAergic neuron		IMP	MGI:3702518 	J:119476 	
MGI:1306803	Lhx6	LIM homeobox protein 6	2		cerebral cortex tangential migration	happens in cerebral cortex,results in the movement of GABAergic neuron		IMP	MGI:3702518 	J:119476 	
MGI:1306803	Lhx6	LIM homeobox protein 6	2		forebrain neuron development			IBA	PTN000654603 	J:265628 	
MGI:1306803	Lhx6	LIM homeobox protein 6	2		forebrain neuron development	happens in forebrain,results in the development of cholinergic neuron		IGI	MGI:1096343 	J:100340 	
MGI:1306803	Lhx6	LIM homeobox protein 6	2		forebrain neuron fate commitment	happens in cerebral cortex,results in a cell's commitment to inhibitory interneuron		IGI	MGI:108067 	J:135983 	
MGI:1306803	Lhx6	LIM homeobox protein 6	2		nervous system development			IEA	KW-0524 	J:60000 	
MGI:1306803	Lhx6	LIM homeobox protein 6	2		neuron differentiation			IBA	PTN000654232 	J:265628 	
MGI:1096343	Lhx8	LIM homeobox protein 8	3		female gonad development	results in the development of ovary		IMP	MGI:2182594 	J:110210 	
MGI:1096343	Lhx8	LIM homeobox protein 8	3		forebrain neuron development			IBA	PTN000654603 	J:265628 	
MGI:1096343	Lhx8	LIM homeobox protein 8	3		forebrain neuron development	happens in forebrain,results in the development of cholinergic neuron		IGI	MGI:1306803 	J:100340 	
MGI:1096343	Lhx8	LIM homeobox protein 8	3		forebrain neuron differentiation			IMP	MGI:3603531 	J:101205 	
MGI:1096343	Lhx8	LIM homeobox protein 8	3		neuron differentiation			IBA	PTN000654232 	J:265628 	
MGI:1096343	Lhx8	LIM homeobox protein 8	3		odontogenesis of dentin-containing tooth			IMP		J:83508 	
MGI:1316721	Lhx9	LIM homeobox protein 9	1		female gonad development			IMP	MGI:1888554 	J:60621 	
MGI:1316721	Lhx9	LIM homeobox protein 9	1		gonad morphogenesis	has the participant gonad		IMP	MGI:1888554 	J:60621 	
MGI:1316721	Lhx9	LIM homeobox protein 9	1		male gonad development			IMP	MGI:1888554 	J:60621 	
MGI:1316721	Lhx9	LIM homeobox protein 9	1		neuron differentiation			IBA	PTN000654232 	J:265628 	
MGI:1934604	Lias	lipoic acid synthetase	5		neural tube closure	has the participant neural tube		IMP	MGI:3578174 	J:98216 	
MGI:96787	Lif	leukemia inhibitory factor	11		animal organ regeneration			ISO	RGD:620865 	J:155856 	
MGI:96787	Lif	leukemia inhibitory factor	11		astrocyte differentiation			ISO	RGD:620865 	J:155856 	
MGI:96787	Lif	leukemia inhibitory factor	11		decidualization	has the participant uterus		IDA		J:35071 	
MGI:96787	Lif	leukemia inhibitory factor	11		decidualization	has the participant uterus		IMP	MGI:2177780 	J:35071 	
MGI:96787	Lif	leukemia inhibitory factor	11		lung alveolus development	results in the development of lung|results in the development of left lung alveolus|results in the development of right lung accessory lobe alveolus		IGI	MGI:96432 	J:110719 	
MGI:96787	Lif	leukemia inhibitory factor	11		lung development			IGI	MGI:96432 	J:110719 	
MGI:96787	Lif	leukemia inhibitory factor	11		lung lobe morphogenesis	has the participant lung		IGI	MGI:96432 	J:110719 	
MGI:96787	Lif	leukemia inhibitory factor	11		lung vasculature development	results in the development of left lung epithelium|results in the development of right lung epithelium		IGI	MGI:96432 	J:110719 	
MGI:96787	Lif	leukemia inhibitory factor	11		muscle organ morphogenesis			IMP	MGI:2181618 	J:97380 	
MGI:96787	Lif	leukemia inhibitory factor	11		negative regulation of angiogenesis			ISO	RGD:620865 	J:155856 	
MGI:96787	Lif	leukemia inhibitory factor	11		neuron development			IGI	MGI:88439 	J:97380 	
MGI:96787	Lif	leukemia inhibitory factor	11		positive regulation of astrocyte differentiation			IDA		J:57039 	
MGI:96787	Lif	leukemia inhibitory factor	11		positive regulation of macrophage differentiation			ISO	P15018 	J:73065 	
MGI:96787	Lif	leukemia inhibitory factor	11		positive regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis			ISO	P15018 	J:164563 	
MGI:96787	Lif	leukemia inhibitory factor	11		positive regulation of neuron projection development			ISO	RGD:620865 	J:155856 	
MGI:96787	Lif	leukemia inhibitory factor	11		regulation of metanephric nephron tubule epithelial cell differentiation			ISO	P15018 	J:164563 	
MGI:96787	Lif	leukemia inhibitory factor	11		retina development in camera-type eye			ISO	RGD:620865 	J:155856 	
MGI:96787	Lif	leukemia inhibitory factor	11		spongiotrophoblast differentiation	happens in extraembryonic component		IGI	MGI:1201791 	J:103433 	
MGI:96787	Lif	leukemia inhibitory factor	11		trophoblast giant cell differentiation	happens in extraembryonic component		IGI	MGI:1201791 	J:103433 	
MGI:96788	Lifr	LIF receptor alpha	15		animal organ regeneration			ISO	RGD:621431 	J:155856 	
MGI:96788	Lifr	LIF receptor alpha	15		neuron projection morphogenesis			ISO	RGD:621431 	J:155856 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		central nervous system development	results in the development of cerebral cortex,has the participant CNS neuron (sensu Vertebrata)		IGI	MGI:98834 	J:63078 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		central nervous system development	results in the development of midbrain		IMP	MGI:1857720 	J:51608 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		central nervous system development	results in the development of cerebral cortex,has the participant CNS neuron (sensu Vertebrata)		IMP	MGI:1857732 	J:65218 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		immunoglobulin V(D)J recombination			IBA	PTN000048705 	J:265628 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		immunoglobulin V(D)J recombination	happens in pro-B cell		IMP	MGI:1857732 	J:50865 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		isotype switching	happens in mature B cell		IMP	MGI:1857732 	J:126758 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		positive regulation of neurogenesis	regulates a function/process that happens in forebrain		IMP	MGI:1857720 	J:111068 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		positive regulation of neurogenesis	regulates a function/process that happens in spinal cord,regulates a function/process that has the participant CNS neuron (sensu Vertebrata)		IMP	MGI:1857732 	J:110848 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		positive regulation of neurogenesis	regulates a function/process that happens in cerebral cortex,regulates a function/process that has the participant CNS neuron (sensu Vertebrata)		IMP	MGI:1857732 	J:65218 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		pro-B cell differentiation	results in the differentiation of pro-B cell		IMP	MGI:1857732 	J:50865 J:63078 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		T cell differentiation in thymus	results in the differentiation of DN2 thymocyte		IMP	MGI:1857732 	J:50865 J:63078 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		T cell receptor V(D)J recombination	happens in T cell		IMP	MGI:1857732 	J:63078 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		V(D)J recombination			IDA		J:92391 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		V(D)J recombination	happens in fibroblast		IMP	MGI:1857732 	J:110848 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		V(D)J recombination			ISO	P49917 	J:164563 	
MGI:104698	Lim2	lens intrinsic membrane protein 2	7		camera-type eye development			IMP	MGI:1862040 	J:46338 	
MGI:104698	Lim2	lens intrinsic membrane protein 2	7		lens development in camera-type eye			IMP	MGI:1862040 	J:21950 J:23988 J:51161 	
MGI:104698	Lim2	lens intrinsic membrane protein 2	7		lens development in camera-type eye	results in the development of lens		IMP	MGI:1862040 	J:34877 	
MGI:104572	Limk1	LIM-domain containing, protein kinase	5		positive regulation of axon extension	regulates a function/process that happens in hippocampus,regulates a function/process that happens in CNS neuron (sensu Vertebrata)		IGI	MGI:1921382 	J:101335 	
MGI:1197517	Limk2	LIM motif-containing protein kinase 2	11		cornea development in camera-type eye			IMP	MGI:3612836 	J:223062 	
MGI:1195263	Lims1	LIM and senescent cell antigen-like domains 1	10		negative regulation of hepatocyte proliferation			IGI	MGI:2385067 	J:207543 	
MGI:2385067	Lims2	LIM and senescent cell antigen like domains 2	18		negative regulation of hepatocyte proliferation			IGI	MGI:1195263 	J:207543 	
MGI:2135609	Lin7a	lin-7 homolog A (C. elegans)	10		inner ear development			IDA		J:174607 	
MGI:1890546	Lin28a	lin-28 homolog A (C. elegans)	4		negative regulation of glial cell differentiation			IDA		J:159026 	
MGI:1890546	Lin28a	lin-28 homolog A (C. elegans)	4		positive regulation of cell proliferation involved in kidney development			IMP		J:211179 	
MGI:1890546	Lin28a	lin-28 homolog A (C. elegans)	4		positive regulation of neuron differentiation			IDA		J:159026 	
MGI:1915522	Lingo1	leucine rich repeat and Ig domain containing 1	9		central nervous system neuron development	results in the development of midbrain,has the participant dopaminergic neuron		IDA		J:124946 	
MGI:1915522	Lingo1	leucine rich repeat and Ig domain containing 1	9		central nervous system neuron development	results in the development of midbrain,has the participant dopaminergic neuron		IMP	MGI:3623893 	J:124946 	
MGI:1915522	Lingo1	leucine rich repeat and Ig domain containing 1	9		negative regulation of oligodendrocyte differentiation	regulates the differentiation of oligodendrocyte		IMP		J:99078 	
MGI:1915522	Lingo1	leucine rich repeat and Ig domain containing 1	9		neuron projection development	happens in dopaminergic neuron		IDA		J:124946 	
MGI:2442298	Lingo2	leucine rich repeat and Ig domain containing 2	4		positive regulation of synapse assembly			IDA		J:211830 	
MGI:2444651	Lingo4	leucine rich repeat and Ig domain containing 4	3		positive regulation of synapse assembly			IDA		J:211830 	
MGI:96789	Lipa	lysosomal acid lipase A	19		lung development	results in the development of lung		IMP	MGI:2451080 	J:101217 	
MGI:102682	Llgl1	LLGL1 scribble cell polarity complex component	11		axonogenesis			ISO	RGD:3012 	J:155856 	
MGI:102682	Llgl1	LLGL1 scribble cell polarity complex component	11		brain development			TAS		J:30892 	
MGI:1918843	Llgl2	LLGL2 scribble cell polarity complex component	11		branching involved in labyrinthine layer morphogenesis			IMP	MGI:4331862 	J:174237 	
MGI:1918843	Llgl2	LLGL2 scribble cell polarity complex component	11		labyrinthine layer blood vessel development			IMP	MGI:4331862 	J:174237 	
MGI:1918843	Llgl2	LLGL2 scribble cell polarity complex component	11		placenta development			IMP	MGI:4331862 	J:174237 	
MGI:1913475	Llph	LLP homolog, long-term synaptic facilitation (Aplysia)	10		dendrite extension			IBA	PTN002151938 	J:265628 	
MGI:1913475	Llph	LLP homolog, long-term synaptic facilitation (Aplysia)	10		dendrite extension			IMP		J:235308 	
MGI:1913475	Llph	LLP homolog, long-term synaptic facilitation (Aplysia)	10		positive regulation of dendritic spine development			IMP		J:235308 	
MGI:1289247	Lmbr1l	limb region 1 like	15		hematopoietic stem cell differentiation			IMP		J:274568 	
MGI:1289247	Lmbr1l	limb region 1 like	15		T cell differentiation			IMP		J:274568 	
MGI:96794	Lmna	lamin A	3		muscle organ development			ISO	P02545 	J:164563 	
MGI:96794	Lmna	lamin A	3		negative regulation of adipose tissue development			ISO	RGD:620456 	J:155856 	
MGI:96794	Lmna	lamin A	3		ventricular cardiac muscle cell development	happens in left ventricle cardiac muscle,results in the development of cardiac muscle cell		IMP	MGI:2177930 	J:87613 	
MGI:102811	Lmo2	LIM domain only 2	2		embryonic hemopoiesis			IGI	MGI:95663 	J:59281 	
MGI:102811	Lmo2	LIM domain only 2	2		negative regulation of erythrocyte differentiation			IMP		J:118839 	
MGI:109360	Lmo4	LIM domain only 4	3		neural tube closure			IMP	MGI:3035827 	J:88167 	
MGI:109360	Lmo4	LIM domain only 4	3		neural tube closure			IMP		J:114626 	
MGI:109360	Lmo4	LIM domain only 4	3		neural tube closure	has the participant midbrain		IMP	MGI:3574586 	J:96957 	
MGI:109360	Lmo4	LIM domain only 4	3		spinal cord association neuron differentiation			IGI	MGI:98480 	J:147271 	
MGI:109360	Lmo4	LIM domain only 4	3		spinal cord motor neuron differentiation			IDA		J:152175 	
MGI:109360	Lmo4	LIM domain only 4	3		thymus development	results in the development of embryo		IGI	MGI:1306784 	J:161209 	
MGI:109360	Lmo4	LIM domain only 4	3		ventral spinal cord interneuron differentiation			IDA		J:152175 	
MGI:109360	Lmo4	LIM domain only 4	3		ventricular septum development	results in the development of embryo		IMP	MGI:3035914 	J:161209 	
MGI:2444169	Lmod3	leiomodin 3 (fetal)	6		positive regulation of skeletal muscle fiber development			ISO	Q0VAK6 	J:164563 	
MGI:2444169	Lmod3	leiomodin 3 (fetal)	6		skeletal muscle fiber development			IMP		J:222174 J:223382 	
MGI:3036247	Lmtk2	lemur tyrosine kinase 2	5		axon guidance			ISO	AB029002 	J:93228 	
MGI:3036247	Lmtk2	lemur tyrosine kinase 2	5		nervous system development			ISO	AB029002 	J:93228 	
MGI:1888519	Lmx1a	LIM homeobox transcription factor 1 alpha	1		axon guidance	happens in neural tube roof plate,has the participant interneuron		IMP	MGI:1888413 	J:92188 	
MGI:1888519	Lmx1a	LIM homeobox transcription factor 1 alpha	1		brain development			ISO	RGD:1304784 	J:155856 	
MGI:1888519	Lmx1a	LIM homeobox transcription factor 1 alpha	1		central nervous system development	results in the development of neural tube roof plate,has the participant CNS neuron (sensu Vertebrata)		IMP	MGI:1888413 	J:91822 	
MGI:1888519	Lmx1a	LIM homeobox transcription factor 1 alpha	1		central nervous system neuron differentiation	happens in midbrain		IMP	MGI:1888413 	J:124270 	
MGI:1888519	Lmx1a	LIM homeobox transcription factor 1 alpha	1		cerebellum development	results in the development of cerebellum		IMP	MGI:1888413 	J:1460 	
MGI:1888519	Lmx1a	LIM homeobox transcription factor 1 alpha	1		dentate gyrus development	results in the development of dentate gyrus		IMP	MGI:1888413 	J:1460 	
MGI:1888519	Lmx1a	LIM homeobox transcription factor 1 alpha	1		dopaminergic neuron differentiation			IMP	MGI:1888413 	J:175535 	
MGI:1888519	Lmx1a	LIM homeobox transcription factor 1 alpha	1		dopaminergic neuron differentiation	happens in brain		IMP	MGI:1888413 	J:206496 	
MGI:1888519	Lmx1a	LIM homeobox transcription factor 1 alpha	1		hippocampus development	results in the development of hippocampus		IMP	MGI:1888413 	J:1460 	
MGI:1888519	Lmx1a	LIM homeobox transcription factor 1 alpha	1		midbrain development			IMP	MGI:1888413 	J:175535 	
