sex,tissue,comparison,direction,gene,lfc,padj,logpadj
female,pituitary,inc.d9_inc.d17,inc.d17,RTN4RL2,0.693162033227779,0.042933811373862,1.36720055607767
female,pituitary,inc.d9_inc.d17,inc.d17,RTTN,0.290347003444177,0.0908922458486643,1.04147316549948
female,pituitary,inc.d9_inc.d17,inc.d17,RWDD2B,0.350916178810983,0.0347636394523763,1.45887476296721
female,pituitary,inc.d9_inc.d17,inc.d17,SAMM50,0.29499795430747,0.00536970451400796,2.2700496121527
female,pituitary,inc.d9_inc.d17,inc.d17,SAXO1,0.464824693026305,0.0118404126278861,1.92663316257159
female,pituitary,inc.d9_inc.d17,inc.d17,SCAPER,0.145164440716327,0.0622216562583055,1.20605843272797
female,pituitary,inc.d9_inc.d17,inc.d17,SCFD1,0.324736223841356,0.00192171605207024,2.7163107821873
female,pituitary,inc.d9_inc.d17,inc.d17,SCG3,0.673534680656257,8.00386094275654e-4,3.09670046530296
female,pituitary,inc.d9_inc.d17,inc.d17,SCYL2,0.294516550305548,0.0300204822423814,1.52258233562629
female,pituitary,inc.d9_inc.d17,inc.d17,SDF2L1,1.11743397401621,4.50662091290555e-11,10.3461489722946
female,pituitary,inc.d9_inc.d17,inc.d17,SDF4,0.18003174959316,0.0236542650887033,1.62609054044479
female,pituitary,inc.d9_inc.d17,inc.d17,SEC11C,0.802694363362121,2.06473431556026e-5,4.68513582425432
female,pituitary,inc.d9_inc.d17,inc.d17,SEC13,0.476827743848386,3.16933138369258e-6,5.49903234882333
female,pituitary,inc.d9_inc.d17,inc.d17,SEC14L5,0.166501642463675,0.0695447552006001,1.15773561726542
female,pituitary,inc.d9_inc.d17,inc.d17,SEC23B,0.25177450848932,0.0038097878662339,2.41909920571255
female,pituitary,inc.d9_inc.d17,inc.d17,SEC61A2,0.530799846340919,3.22938777199693e-9,8.49087980350335
female,pituitary,inc.d9_inc.d17,inc.d17,SEC61G,1.11057710727062,4.71062755410241e-10,9.32692123190959
female,pituitary,inc.d9_inc.d17,inc.d17,SEC62,0.233459096536221,0.0635397700707554,1.19695436107297
female,pituitary,inc.d9_inc.d17,inc.d17,SEC63,0.20906407745487,0.0160597843059645,1.7942602918941
female,pituitary,inc.d9_inc.d17,inc.d17,SEL1L,0.696709711878172,8.06588554063855e-12,11.0933479451627
female,pituitary,inc.d9_inc.d17,inc.d17,SELK,0.60896771815643,0.0037615727873378,2.42463053006085
female,pituitary,inc.d9_inc.d17,inc.d17,SELT,0.232380504349636,0.0337890967433942,1.4712234177132
female,pituitary,inc.d9_inc.d17,inc.d17,SEP15,0.559905051228375,3.42357519920659e-4,3.46552012836573
female,pituitary,inc.d9_inc.d17,inc.d17,SEPP1,0.233373927367918,0.051692854330196,1.28656948668259
female,pituitary,inc.d9_inc.d17,inc.d17,SERPINB6,0.224187056186531,0.0597624171794093,1.22357184515435
female,pituitary,inc.d9_inc.d17,inc.d17,SETD3,0.256920773856676,0.0184502309636597,1.73399819288622
female,pituitary,inc.d9_inc.d17,inc.d17,SETD8,0.256501706398735,0.0122098670880764,1.91328906359231
female,pituitary,inc.d9_inc.d17,inc.d17,SFPQ,0.187644260905011,0.0914804609644237,1.03867165567656
female,pituitary,inc.d9_inc.d17,inc.d17,SFXN1,0.272474661729229,0.014738734056537,1.83153981741802
female,pituitary,inc.d9_inc.d17,inc.d17,SGOL1,3.0405980640968,2.81892359190946e-10,9.54991669570052
female,pituitary,inc.d9_inc.d17,inc.d17,SGSM3,0.528286148619781,1.73362872814016e-5,4.76104390489003
female,pituitary,inc.d9_inc.d17,inc.d17,SH3TC1,0.638606037248228,0.0456277296725701,1.3407711401514
female,pituitary,inc.d9_inc.d17,inc.d17,SHC3,1.04754751963901,0.0225826673608336,1.64622476251402
female,pituitary,inc.d9_inc.d17,inc.d17,SHCBP1,4.27598315636875,3.29522039209285e-15,14.4821155334618
female,pituitary,inc.d9_inc.d17,inc.d17,SHOX2,0.786422089495941,0.0079666630185693,2.09872355264377
female,pituitary,inc.d9_inc.d17,inc.d17,SHPRH,0.338273156907053,0.00101932399530135,2.99168775219896
female,pituitary,inc.d9_inc.d17,inc.d17,SIK1,0.64552572332048,0.092135041916414,1.03557516224047
female,pituitary,inc.d9_inc.d17,inc.d17,SIRT5,0.618674862183359,6.02510444228946e-5,4.22003542040175
female,pituitary,inc.d9_inc.d17,inc.d17,SKA1,3.28646114750439,3.40168987091305e-13,12.4683052831663
female,pituitary,inc.d9_inc.d17,inc.d17,SKA3,2.29401829605457,4.39275512710535e-10,9.35726300568323
female,pituitary,inc.d9_inc.d17,inc.d17,SLBP,2.42900351345018,3.96157700431519e-17,16.402131897929
female,pituitary,inc.d9_inc.d17,inc.d17,SLC12A4,1.22823502205094,0.031894162957159,1.49628879115758
female,pituitary,inc.d9_inc.d17,inc.d17,SLC13A3,4.09314198248417,6.56454580392279e-4,3.18279531704957
female,pituitary,inc.d9_inc.d17,inc.d17,SLC16A1,1.14148188210949,2.50502777922927e-6,5.60118745370927
female,pituitary,inc.d9_inc.d17,inc.d17,SLC17A5,0.585454667924277,6.5980743362537e-4,3.18058279584692
female,pituitary,inc.d9_inc.d17,inc.d17,SLC17A9,0.641876475040727,3.70572815178437e-4,3.43112644322282
female,pituitary,inc.d9_inc.d17,inc.d17,SLC1A4,0.986684812082293,5.26789852658393e-5,4.27836259927007
female,pituitary,inc.d9_inc.d17,inc.d17,SLC23A2,0.584653631181283,0.032484348394479,1.48832584035068
female,pituitary,inc.d9_inc.d17,inc.d17,SLC25A20,0.362061229923095,5.63845208417246e-4,3.24884010586949
female,pituitary,inc.d9_inc.d17,inc.d17,SLC25A21,0.667903377314563,0.0567622241069648,1.24594059597605
female,pituitary,inc.d9_inc.d17,inc.d17,SLC25A3,0.165088300347054,0.0356661363089796,1.44774393497266
female,pituitary,inc.d9_inc.d17,inc.d17,SLC30A7,0.345709701870762,5.66919183677048e-4,3.24647884690015
female,pituitary,inc.d9_inc.d17,inc.d17,SLC30A8,2.39253649355866,0.0237675409477337,1.62401574919629
female,pituitary,inc.d9_inc.d17,inc.d17,SLC33A1,0.346661691932416,2.13937501096088e-4,3.66971308129298
female,pituitary,inc.d9_inc.d17,inc.d17,SLC35B1,0.753638041249789,2.43246950180633e-9,8.61395259619024
female,pituitary,inc.d9_inc.d17,inc.d17,SLC35B3,0.358339498192637,0.00718521569975429,2.14356018983916
female,pituitary,inc.d9_inc.d17,inc.d17,SLC35E3,0.279661996561299,0.0192147971998811,1.71636419488099
female,pituitary,inc.d9_inc.d17,inc.d17,SLC35F5,0.315054007510401,0.0172908533871785,1.76218357166556
female,pituitary,inc.d9_inc.d17,inc.d17,SLC38A2,0.342083205452216,0.0521042798749921,1.28312660204113
female,pituitary,inc.d9_inc.d17,inc.d17,SLC38A4,2.77098765427625,0.0701297093238035,1.15409796117722
female,pituitary,inc.d9_inc.d17,inc.d17,SLC41A3,0.606391378096505,0.00249134151827006,2.60356673439295
female,pituitary,inc.d9_inc.d17,inc.d17,SLC7A11,1.70758572142722,0.0835740856098724,1.0779283663568
female,pituitary,inc.d9_inc.d17,inc.d17,SLC7A5,1.29023930913457,1.70310085514618e-6,5.7687596329907
female,pituitary,inc.d9_inc.d17,inc.d17,SLCO5A1,0.168437318462478,0.0684738114109256,1.1644754976232
female,pituitary,inc.d9_inc.d17,inc.d17,SLITRK6,1.36166685753857,0.00238590041352515,2.62234768755549
female,pituitary,inc.d9_inc.d17,inc.d17,SLMO2,0.304672622615742,0.0301421492509886,1.52082578405304
female,pituitary,inc.d9_inc.d17,inc.d17,SMC2,0.717363794909674,4.18905162174906e-7,6.37788428778807
female,pituitary,inc.d9_inc.d17,inc.d17,SMC3,0.173332897416005,0.0414315265045481,1.38266906524651
female,pituitary,inc.d9_inc.d17,inc.d17,SMC4,0.401525659838047,0.0151352915236799,1.82000920959963
female,pituitary,inc.d9_inc.d17,inc.d17,SMCO4,0.449253777762109,0.0590445591887266,1.22882011537778
female,pituitary,inc.d9_inc.d17,inc.d17,SMG8,0.310895479746186,0.00886569521869446,2.05228720278114
female,pituitary,inc.d9_inc.d17,inc.d17,SMIM18,0.337711694759655,0.00535717775596181,2.27106394310771
female,pituitary,inc.d9_inc.d17,inc.d17,SMIM8,0.62412498526956794,0.0819549399135568,1.08642486378305
female,pituitary,inc.d9_inc.d17,inc.d17,SMPD3,0.55442166348001,5.82098892318407e-4,3.23500322713749
female,pituitary,inc.d9_inc.d17,inc.d17,SMYD1,2.22933711310593,0.00844681537063008,2.07330699846479
female,pituitary,inc.d9_inc.d17,inc.d17,SNAPC5,0.627807715306865,0.0383995983540249,1.41567331817265
female,pituitary,inc.d9_inc.d17,inc.d17,SNRNP35,0.353222288511935,0.0639585533500297,1.19410136792775
female,pituitary,inc.d9_inc.d17,inc.d17,SNRPF,0.466951697800108,0.0177262908240081,1.7513821297792
female,pituitary,inc.d9_inc.d17,inc.d17,SNX14,0.271522878273724,0.00310083470084472,2.50852138449612
female,pituitary,inc.d9_inc.d17,inc.d17,SNX6,0.193834510488962,0.0733832466305005,1.13440307804586
female,pituitary,inc.d9_inc.d17,inc.d17,SOD1,0.446740913956738,0.0122098670880764,1.91328906359231
female,pituitary,inc.d9_inc.d17,inc.d17,SOSTDC1,1.27278584230846,3.6210336954057e-4,3.44116743385168
female,pituitary,inc.d9_inc.d17,inc.d17,SPATA5,0.363455050454036,0.0294070775160999,1.53154813366011
female,pituitary,inc.d9_inc.d17,inc.d17,SPC24,0.584784329383561,0.0703331917607599,1.15283967360561
female,pituitary,inc.d9_inc.d17,inc.d17,SPC25,0.897856559065753,1.07797273903143e-5,4.96739222193028
female,pituitary,inc.d9_inc.d17,inc.d17,SPCS1,0.386269687213345,0.0308639920804721,1.51054790113771
female,pituitary,inc.d9_inc.d17,inc.d17,SPCS2,0.481348647948234,0.00552370918420845,2.25776919450655
female,pituitary,inc.d9_inc.d17,inc.d17,SPCS3,0.917513214516205,2.12696095586741e-11,10.6722404822679
female,pituitary,inc.d9_inc.d17,inc.d17,SPRED1,0.316271706511953,0.0968868393432694,1.01373521148142
female,pituitary,inc.d9_inc.d17,inc.d17,SPRY1,0.378675790287397,0.0238550358651666,1.62241992615883
female,pituitary,inc.d9_inc.d17,inc.d17,SRM,0.362381983104333,0.0351772048320486,1.45373867238979
female,pituitary,inc.d9_inc.d17,inc.d17,SRP14,0.253779466313189,0.0244593373514331,1.61155531297898
female,pituitary,inc.d9_inc.d17,inc.d17,SRP54,0.222779469744793,0.0118933733559626,1.92469494756004
female,pituitary,inc.d9_inc.d17,inc.d17,SRP72,0.278311848862814,0.00101659778379482,2.99285084140366
female,pituitary,inc.d9_inc.d17,inc.d17,SRPR,0.589199876876637,0.00102424520872705,2.98959605893769
female,pituitary,inc.d9_inc.d17,inc.d17,SRPRB,0.287904012094425,0.0456764244581984,1.34030789992093
female,pituitary,inc.d9_inc.d17,inc.d17,SRSF10,0.233350311086914,4.38012521925833e-4,3.35851347368413
female,pituitary,inc.d9_inc.d17,inc.d17,SSB,0.357347256796815,0.0538998050441961,1.26841280565525
female,pituitary,inc.d9_inc.d17,inc.d17,SSPO,0.122024462038186,6.67105258754286e-5,4.17580563581426
female,pituitary,inc.d9_inc.d17,inc.d17,SSR1,0.910538530112768,3.25758976469815e-16,15.4871036082244
female,pituitary,inc.d9_inc.d17,inc.d17,SSR2,1.15535642106335,6.52632048351958e-11,10.1853316034248
female,pituitary,inc.d9_inc.d17,inc.d17,SSR3,1.05982509727076,1.70534115247219e-14,13.7681887276302
female,pituitary,inc.d9_inc.d17,inc.d17,SSR4,0.730241566946683,0.00797149652281209,2.09846013900686
female,pituitary,inc.d9_inc.d17,inc.d17,SSTR1,0.6557916605987,0.0405146181362935,1.39238825010704
female,pituitary,inc.d9_inc.d17,inc.d17,ST6GALNAC5,0.499655620887131,0.0274808149926571,1.5609703916428599
female,pituitary,inc.d9_inc.d17,inc.d17,STAC,0.346512137867169,0.0822406730554008,1.08491334408019
female,pituitary,inc.d9_inc.d17,inc.d17,STC1,2.39373119965021,3.96157700431519e-17,16.402131897929
female,pituitary,inc.d9_inc.d17,inc.d17,STMN1,0.948674743350255,0.0030440332512978,2.51655060788823
female,pituitary,inc.d9_inc.d17,inc.d17,STT3B,1.0904802242343,3.95674892590871e-13,12.4026615068611
female,pituitary,inc.d9_inc.d17,inc.d17,SUB1,0.330976115690305,0.00851697307666945,2.06971472561727
female,pituitary,inc.d9_inc.d17,inc.d17,SUB1L1,1.33852492217157,0.0386355981209363,1.4130123600176001
female,pituitary,inc.d9_inc.d17,inc.d17,SUMF2,0.393024082104948,0.0280130194594017,1.55264007704287
female,pituitary,inc.d9_inc.d17,inc.d17,SURF4,0.247314894352072,0.0187045916727385,1.72805176815073
female,pituitary,inc.d9_inc.d17,inc.d17,SV2B,0.666347791063938,4.24252919879962e-6,5.37237516000995
female,pituitary,inc.d9_inc.d17,inc.d17,SYAP1,0.252428506932186,0.0307063552971352,1.51277172925145
female,pituitary,inc.d9_inc.d17,inc.d17,SYN3,0.475903260962456,0.0517802820404627,1.28583558834914
female,pituitary,inc.d9_inc.d17,inc.d17,SYNPR,0.652224322963509,6.67898254798709e-6,5.17528969133431
female,pituitary,inc.d9_inc.d17,inc.d17,SYT13,0.587710444769383,3.42051845995909e-4,3.46590806141931
female,pituitary,inc.d9_inc.d17,inc.d17,TACC3,0.654593863273729,4.50260667203688e-5,4.34653598944053
female,pituitary,inc.d9_inc.d17,inc.d17,TAGLN3,0.540144165856386,0.0104750038712914,1.97984580785759
female,pituitary,inc.d9_inc.d17,inc.d17,TALDO1,0.311195509334593,0.00323996421209768,2.48945978688423
female,pituitary,inc.d9_inc.d17,inc.d17,TAX1BP1,0.137760941539816,0.0950844897542368,1.02189031969255
female,pituitary,inc.d9_inc.d17,inc.d17,TBC1D15,0.260544985728874,0.0151024917599156,1.82095139255424
female,pituitary,inc.d9_inc.d17,inc.d17,TBC1D23,0.20136025308247,0.095144854512452,1.02161469363312
female,pituitary,inc.d9_inc.d17,inc.d17,TBC1D30,0.709920342622298,1.2325246034979e-6,5.90920440263351
female,pituitary,inc.d9_inc.d17,inc.d17,TBCA,0.417748749683059,0.0763578060407921,1.11714655851391
female,pituitary,inc.d9_inc.d17,inc.d17,TBCE,0.567041594438934,0.039398120244361,1.40452449865606
female,pituitary,inc.d9_inc.d17,inc.d17,TCERG1L,1.48700710170364,7.41200432566184e-4,3.13006433589786
female,pituitary,inc.d9_inc.d17,inc.d17,TCP1,0.278298005567427,0.00165871589999489,2.78022799229407
female,pituitary,inc.d9_inc.d17,inc.d17,TEAD1,0.23014498629817,0.0296494277287949,1.52798368464795
female,pituitary,inc.d9_inc.d17,inc.d17,TESC,1.40368264341042,0.0671913768728479,1.17268645933959
female,pituitary,inc.d9_inc.d17,inc.d17,TFB2M,0.327540613528266,0.0989212290871536,1.00471049620831
female,pituitary,inc.d9_inc.d17,inc.d17,TFDP1,0.328103298870072,0.0047957765689344,2.31914105850464
female,pituitary,inc.d9_inc.d17,inc.d17,TFPI2,1.22920487738917,2.16583769168065e-7,6.6643740926085
female,pituitary,inc.d9_inc.d17,inc.d17,TGDS,0.374698384938855,0.00270961454241969,2.56709248551176
female,pituitary,inc.d9_inc.d17,inc.d17,TGS1,0.183040968197669,0.0807750570942141,1.09272272633795
female,pituitary,inc.d9_inc.d17,inc.d17,THADA,0.614792752544118,0.0281618872258627,1.55033824497328
female,pituitary,inc.d9_inc.d17,inc.d17,THAP5,0.505293869923415,7.8857712151483e-6,5.10315582698889
female,pituitary,inc.d9_inc.d17,inc.d17,THG1L,0.349227348302836,0.0146753369578553,1.83341191820593
female,pituitary,inc.d9_inc.d17,inc.d17,THOC1,0.192778600007627,0.0786286957517798,1.1044189281046
female,pituitary,inc.d9_inc.d17,inc.d17,THOC2,0.295559679311701,0.0138519568411149,1.85848887026254
female,pituitary,inc.d9_inc.d17,inc.d17,THOC7,0.354054907676386,0.00262265234690268,2.58125927472737
female,pituitary,inc.d9_inc.d17,inc.d17,TK1,2.07754761899138,1.88230587190084e-9,8.72530980296769
female,pituitary,inc.d9_inc.d17,inc.d17,TM2D3,0.469146670509665,5.79754846127708e-5,4.23675561243948
female,pituitary,inc.d9_inc.d17,inc.d17,TM9SF3,0.301893077080283,1.87993645329231e-4,3.72585683076341
female,pituitary,inc.d9_inc.d17,inc.d17,TMED10,0.337223777812233,0.00315366668358971,2.50118420990606
female,pituitary,inc.d9_inc.d17,inc.d17,TMED7,0.428146300635236,1.28514455427977e-5,4.89104801972943
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM100,0.854929406890955,0.0414315265045481,1.38266906524651
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM167A,0.451838192913655,0.0200581336736431,1.6977094787406
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM18,0.297256425829739,0.0826434185685394,1.08279172640197
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM180,0.22761689014256,0.0308398647127282,1.5108875357652
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM181,0.371002230100154,5.80828303780185e-4,3.23595222860953
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM185A,0.206449706221692,0.0213448224572575,1.67070745323549
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM196,0.657249439904537,0.0154897527538902,1.80995551435688
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM208,0.352723594186788,0.0701297093238035,1.15409796117722
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM241,0.350539423159934,0.0223597752552652,1.65053256598636
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM258,0.412777194727019,0.0238392894303734,1.62270669360743
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM260,0.277486337288529,0.0322343019586902,1.49168173009911
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM30A,0.186183541937101,0.0822406730554008,1.08491334408019
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM50A,0.297005517591551,0.0272423687947728,1.56475513208338
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM50B,0.250304274844704,0.0846999489131925,1.0721168516141
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM52B,0.893668523638647,0.0300686910253832,1.52188547754719
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM57,0.163030475606119,0.0232409197558463,1.63374668880388
female,pituitary,inc.d9_inc.d17,inc.d17,TMEM59,0.218456549908979,0.0346324114838676,1.46051726710852
female,pituitary,inc.d9_inc.d17,inc.d17,TMF1,0.209413207507281,0.0254214742665148,1.59479926702959
female,pituitary,inc.d9_inc.d17,inc.d17,TMOD3,0.368660826093817,6.59323194736382e-4,3.18090164567473
female,pituitary,inc.d9_inc.d17,inc.d17,TMPO,0.409818604171908,0.00252736464756172,2.59733209365628
female,pituitary,inc.d9_inc.d17,inc.d17,TMPRSS13,0.756661753754315,3.53378430530547e-5,4.45175996243379
female,pituitary,inc.d9_inc.d17,inc.d17,TMSB10,0.501410321845973,0.025365958863563,1.59574871618579
female,pituitary,inc.d9_inc.d17,inc.d17,TMSB4X,1.35436353145667,0.00446237969491591,2.35043347923571
female,pituitary,inc.d9_inc.d17,inc.d17,TMX3,0.249112622315093,0.0523910166088232,1.28074317430795
female,pituitary,inc.d9_inc.d17,inc.d17,TNKS2,0.169109629195931,0.0817913708291266,1.08729251294209
female,pituitary,inc.d9_inc.d17,inc.d17,TNPO1,0.241808520254349,0.0237486057367776,1.62436188240115
female,pituitary,inc.d9_inc.d17,inc.d17,TOMM20,0.429730339511534,1.72724999489588e-5,4.76264479992743
female,pituitary,inc.d9_inc.d17,inc.d17,TOP2A,0.20546434014957,0.0104992695228544,1.97884091552331
female,pituitary,inc.d9_inc.d17,inc.d17,TOR1AIP1,0.205670983755727,0.0860002485670588,1.06550029351055
female,pituitary,inc.d9_inc.d17,inc.d17,TPP2,0.255803136483036,0.0079666630185693,2.09872355264377
female,pituitary,inc.d9_inc.d17,inc.d17,TPT1,0.500328989281948,4.05349300179491e-4,3.39217057243935
female,pituitary,inc.d9_inc.d17,inc.d17,TPX2,0.324789129149974,0.0263324855516675,1.57950814543528
female,pituitary,inc.d9_inc.d17,inc.d17,TRA2B,0.191211423030538,0.0358191767559925,1.44588439990626
female,pituitary,inc.d9_inc.d17,inc.d17,TRAF5,0.303064313445449,0.0442837935574991,1.35375518249703
female,pituitary,inc.d9_inc.d17,inc.d17,TRAIP,0.970042929462574,0.0313488715820917,1.50377808719342
female,pituitary,inc.d9_inc.d17,inc.d17,TRAM1,0.820727787021308,8.90509742713587e-12,11.0503613247312
female,pituitary,inc.d9_inc.d17,inc.d17,TRAPPC11,0.178519153307892,0.0551582275505662,1.25838969785109
female,pituitary,inc.d9_inc.d17,inc.d17,TRAPPC6B,0.405687909247839,0.00244551566092884,2.61162955163918
female,pituitary,inc.d9_inc.d17,inc.d17,TRIAP1,0.50720759240446,0.0274572597892563,1.56134280714976
female,pituitary,inc.d9_inc.d17,inc.d17,TRIM35,0.838792167819792,1.23053284834594e-4,3.90990678857234
female,pituitary,inc.d9_inc.d17,inc.d17,TRIM59,0.409812548356897,0.0618043298141144,1.20898109855992
female,pituitary,inc.d9_inc.d17,inc.d17,TRIP11,0.540335340566248,1.67720542278662e-6,5.77541374209336
female,pituitary,inc.d9_inc.d17,inc.d17,TRIP13,0.515023661153244,0.00573448049837262,2.24150591985677
female,pituitary,inc.d9_inc.d17,inc.d17,TSHB,0.980633187759456,0.0058062404489166,2.23610498306249
female,pituitary,inc.d9_inc.d17,inc.d17,TSNAX,0.227792293591216,0.0705976249417918,1.15120990931681
female,pituitary,inc.d9_inc.d17,inc.d17,TSPAN13,0.429695239462042,0.0111175808447075,1.9539897037695
female,pituitary,inc.d9_inc.d17,inc.d17,TSR3,0.497635746743885,0.00315366668358971,2.50118420990606
female,pituitary,inc.d9_inc.d17,inc.d17,TSTA3,0.344044082336958,0.00804630094463234,2.09440372814694
female,pituitary,inc.d9_inc.d17,inc.d17,TTC13,0.26064055836881,0.0436450816753434,1.36006468945225
female,pituitary,inc.d9_inc.d17,inc.d17,TTC17,0.178161092923068,0.0587588842986839,1.23092645909562
female,pituitary,inc.d9_inc.d17,inc.d17,TTC19,0.327518605307712,0.0461271419593249,1.33604345347209
female,pituitary,inc.d9_inc.d17,inc.d17,TTC3,0.346227104925351,0.0707140756882366,1.15049413096559
female,pituitary,inc.d17_hatch,inc.d17,TTK,-0.581101941468855,0.0585732088595495,1.23230098304355
female,pituitary,inc.d9_inc.d17,inc.d17,TTK,0.877836865249452,3.29645423698221e-10,9.4819529489705
female,pituitary,inc.d9_inc.d17,inc.d17,TUSC3,0.274700258048444,0.0295274094118444,1.52977465420302
female,pituitary,inc.d9_inc.d17,inc.d17,TXNDC11,0.579019111445871,1.09719128698166e-5,4.9597176498743
female,pituitary,inc.d9_inc.d17,inc.d17,TXNDC17,0.284840591663236,0.0487944550601658,1.31162952786606
female,pituitary,inc.d9_inc.d17,inc.d17,TXNDC5,0.252047009860846,0.0684738114109256,1.1644754976232
female,pituitary,inc.d9_inc.d17,inc.d17,TXNL1,0.551117096802396,3.61238235897145e-7,6.4422062872614
female,pituitary,inc.d9_inc.d17,inc.d17,TXNL4B,0.27336110520806,0.0950844897542368,1.02189031969255
female,pituitary,inc.d9_inc.d17,inc.d17,TYMS,1.21532478079728,1.28768511988622e-10,9.89019032285701
female,pituitary,inc.d9_inc.d17,inc.d17,U2AF1,0.224591011675486,0.0115309663253829,1.93813429615748
female,pituitary,inc.d9_inc.d17,inc.d17,UBA5,0.446628983793128,7.55885961563435e-6,5.12154372037113
female,pituitary,inc.d9_inc.d17,inc.d17,UBE2A,0.330131720274273,3.54130207570073e-4,3.4508370260195
female,pituitary,inc.d9_inc.d17,inc.d17,UBE2C,2.89760943223704,2.53268900565536e-13,12.5964181348916
female,pituitary,inc.d9_inc.d17,inc.d17,UBE2G2,0.189728122200081,0.0465405452672964,1.33216853284149
female,pituitary,inc.d9_inc.d17,inc.d17,UBE2N,0.210779707474582,0.088605887137161,1.0525374218348
female,pituitary,inc.d9_inc.d17,inc.d17,UBR7,0.282360064112886,0.00728452328101505,2.13759886437429
female,pituitary,inc.d9_inc.d17,inc.d17,UBXN2A,0.321338560761867,0.0786286957517798,1.1044189281046
female,pituitary,inc.d9_inc.d17,inc.d17,UCHL1,0.64121573307316,0.0103714763135481,1.98415942015935
female,pituitary,inc.d9_inc.d17,inc.d17,UCHL5,0.369097403357133,0.00105033070064668,2.97867394011696
female,pituitary,inc.d9_inc.d17,inc.d17,UCK2,0.364880625849508,0.00895243436188642,2.04805885449646
female,pituitary,inc.d9_inc.d17,inc.d17,UFC1,0.637587375091747,0.00113679709767835,2.94431704386304
female,pituitary,inc.d9_inc.d17,inc.d17,UFD1L,0.228366262022076,0.0319990965180387,1.49486228364164
female,pituitary,inc.d9_inc.d17,inc.d17,UFL1,0.416981837332117,5.94645337665077e-6,5.22574198186647
female,pituitary,inc.d9_inc.d17,inc.d17,UFM1,0.723457991721235,8.16123478030527e-8,7.08824412829229
female,pituitary,inc.d9_inc.d17,inc.d17,UGGT1,0.272673832095563,0.0283895202996508,1.54684194572616
female,pituitary,inc.d9_inc.d17,inc.d17,UHRF1BP1L,0.282771056967392,0.0288122130952395,1.5404233818398
female,pituitary,inc.d9_inc.d17,inc.d17,UHRF2,0.222158459402133,0.00215698843810115,2.6661521827984
female,pituitary,inc.d9_inc.d17,inc.d17,UMOD,2.29305343632959,0.00282190019648006,2.54945835021472
female,pituitary,inc.d9_inc.d17,inc.d17,UPF3A,0.293280766169758,0.0962711197918149,1.01650397659475
female,pituitary,inc.d9_inc.d17,inc.d17,UQCR10,0.454906160250821,0.0849148503488399,1.07101635144547
female,pituitary,inc.d9_inc.d17,inc.d17,UQCRC2,0.247807440837123,0.0253781591985658,1.59553988259192
female,pituitary,inc.d9_inc.d17,inc.d17,UQCRQ,0.436408621482915,0.0354654305091063,1.45019476395321
female,pituitary,inc.d9_inc.d17,inc.d17,USE1,0.267924078923022,0.00943521251095522,2.02524831369769
female,pituitary,inc.d9_inc.d17,inc.d17,USMG5,0.449430111173027,0.026810986531739,1.57168720550955
female,pituitary,inc.d9_inc.d17,inc.d17,USO1,0.317080219055699,0.0404067495011235,1.3935460847344
female,pituitary,inc.d9_inc.d17,inc.d17,USP1,0.181248341375231,0.0463464653404505,1.33398338215969
female,pituitary,inc.d9_inc.d17,inc.d17,USP12-like,0.211639029757331,0.0295057991883069,1.53009261765026
female,pituitary,inc.d9_inc.d17,inc.d17,USP14,0.17239358374758,0.0435176604150328,1.36133446110752
female,pituitary,inc.d9_inc.d17,inc.d17,USP16,0.461325549392579,1.2834278175186e-5,4.89162855187364
female,pituitary,inc.d9_inc.d17,inc.d17,USP35,1.75683930074555,3.8062856889075e-8,7.41949861792507
female,pituitary,inc.d9_inc.d17,inc.d17,UTP23,0.432329212220509,0.036772687386305,1.43447463027813
female,pituitary,inc.d9_inc.d17,inc.d17,VCP,0.265697013934706,0.00952799291920943,2.02099857427396
female,pituitary,inc.d9_inc.d17,inc.d17,VDAC1,0.321900771915589,0.0118404126278861,1.92663316257159
female,pituitary,inc.d9_inc.d17,inc.d17,VDAC2,0.225983223325953,0.036772687386305,1.43447463027813
female,pituitary,inc.d9_inc.d17,inc.d17,VEPH1,1.33511519557699,3.96270550516784e-6,5.4020082017594
female,pituitary,inc.d9_inc.d17,inc.d17,VIMP,0.511048755768286,5.28297708065731e-5,4.27712127342543
female,pituitary,inc.d9_inc.d17,inc.d17,VMA21,0.242323821970702,0.0639324131583818,1.1942789026115
female,pituitary,inc.d9_inc.d17,inc.d17,VPS13C,0.909013827854629,0.0344194076267733,1.46319660834423
